주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,094","3,394","3,947","4,264","6,740"
영업이익,620,710,761,814,924
영업이익(발표기준),620,710,761,814,924
세전계속사업이익,618,701,722,963,877
당기순이익,467,534,544,714,652
  당기순이익(지배),442,502,514,716,636
  당기순이익(비지배),24,31,30,-1,16
자산총계,"2,730","3,218","3,644","4,334","10,310"
부채총계,"1,009","1,026","1,080",955,"5,881"
자본총계,"1,721","2,192","2,563","3,379","4,429"
  자본총계(지배),"1,665","2,085","2,439","3,349","4,382"
  자본총계(비지배),56,,125,30,47
자본금,465,465,465,465,465
영업활동현금흐름,460,269,519,384,903
투자활동현금흐름,-624,-102,-500,264,"-3,388"
재무활동현금흐름,178,-51,-280,-596,"3,047"
CAPEX,98,16,86,238,324
FCF,362,253,433,146,579
이자발생부채,619,628,549,327,"4,127"
영업이익률,20.04,20.92,19.28,19.10,13.71
순이익률,15.08,15.72,13.79,16.75,9.67
ROE(%),29.71,26.80,22.72,24.73,16.46
ROA(%),19.38,17.94,15.86,17.91,8.90
부채비율,58.63,46.81,42.14,28.26,132.78
자본유보율,256.93,358.04,445.64,646.37,758.94
EPS(원),483,555,568,804,719
PER(배),11.15,8.57,9.93,7.05,11.76
BPS(원),"1,856","2,348","2,777","3,925","5,122"
PBR(배),2.90,2.03,2.03,1.44,1.65
현금DPS(원),30,40,100,120,130
현금배당수익률,0.56,0.84,1.77,2.12,1.54
현금배당성향(%),6.09,7.07,17.09,14.31,17.46
발행주식수(보통주),"90,500,234","90,500,234","90,500,234","88,500,234","88,500,234"
