주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,,21,41,98,554
영업이익,,-20,-45,-123,229
영업이익(발표기준),,-20,-45,-123,229
세전계속사업이익,,-22,-58,-131,248
당기순이익,,-22,-58,-131,159
  당기순이익(지배),,-22,-58,-131,159
  당기순이익(비지배),,,,,
자산총계,,73,269,438,"1,026"
부채총계,,28,219,38,440
자본총계,,45,50,399,586
  자본총계(지배),,45,50,399,586
  자본총계(비지배),,,,,
자본금,,9,9,13,13
영업활동현금흐름,,-14,-47,-79,21
투자활동현금흐름,,4,-174,-77,-280
재무활동현금흐름,,34,217,260,296
CAPEX,,16,33,43,100
FCF,,-30,-79,-123,-78
이자발생부채,,14,192,8,168
영업이익률,,-98.49,-109.53,-124.84,41.36
순이익률,,-107.89,-140.45,-133.88,28.60
ROE(%),,,-120.54,-58.47,32.18
ROA(%),,,-33.60,-37.19,21.66
부채비율,,63.01,433.41,9.62,75.02
자본유보율,,505.22,511.98,"2,815.22","4,086.89"
EPS(원),,-299,-553,"-1,155","1,185"
PER(배),,,,N/A,10.93
BPS(원),,507,452,"3,071","4,456"
PBR(배),,0.00,0.00,5.65,2.91
현금DPS(원),0,0,0,0,0
현금배당수익률,,,,0.00,0.00
현금배당성향(%),,0.00,0.00,0.00,
발행주식수(보통주),"4,167,392","8,334,742","9,070,887","13,315,141","13,470,141"
