주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,554,377,627,475,583
영업이익,66,-11,257,179,254
영업이익(발표기준),66,-11,257,179,254
세전계속사업이익,-44,-118,247,225,474
당기순이익,-75,-149,208,156,374
  당기순이익(지배),-75,-149,208,156,374
  당기순이익(비지배),,,,,
자산총계,"1,437","1,272","1,754","2,169","2,928"
부채총계,366,350,573,656,973
자본총계,"1,071",922,"1,181","1,513","1,955"
  자본총계(지배),"1,071",922,"1,181","1,513","1,955"
  자본총계(비지배),,,,,
자본금,57,57,57,57,57
영업활동현금흐름,109,-12,158,141,524
투자활동현금흐름,-48,-107,-285,658,-695
재무활동현금흐름,,-21,-15,-25,-16
CAPEX,1,13,3,1,7
FCF,107,-26,154,141,517
이자발생부채,82,81,130,125,102
영업이익률,11.99,-2.86,40.94,37.55,43.56
순이익률,-13.50,-39.55,33.15,32.80,64.19
ROE(%),-6.72,-14.94,19.76,11.58,21.57
ROA(%),-5.13,-10.99,13.73,7.95,14.68
부채비율,34.20,37.96,48.49,43.33,49.76
자본유보율,"1,784.75","1,553.77","1,924.52","2,197.40","2,853.99"
EPS(원),-660,"-1,314","1,833","1,376","3,302"
PER(배),N/A,N/A,6.82,6.87,5.06
BPS(원),"9,595","8,390","10,811","13,852","17,896"
PBR(배),1.79,1.13,1.16,0.68,0.93
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"11,330,638","11,330,638","11,330,638","11,330,638","11,330,638"
