주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,532","1,821","1,862","1,533","1,785"
영업이익,108,141,149,74,120
영업이익(발표기준),108,141,149,74,120
세전계속사업이익,95,157,142,71,108
당기순이익,75,121,125,23,93
  당기순이익(지배),75,121,125,23,93
  당기순이익(비지배),,,,,
자산총계,"2,199","2,391","2,483","2,833","3,196"
부채총계,"1,104","1,198","1,045","1,333","1,380"
자본총계,"1,095","1,192","1,438","1,500","1,816"
  자본총계(지배),"1,095","1,192","1,438","1,500","1,816"
  자본총계(비지배),,,,,
자본금,71,71,77,79,80
영업활동현금흐름,252,75,35,125,209
투자활동현금흐름,-186,-135,-85,-277,-307
재무활동현금흐름,52,36,-20,218,100
CAPEX,146,107,102,146,399
FCF,106,-32,-67,-22,-190
이자발생부채,794,873,764,978,980
영업이익률,7.05,7.77,8.00,4.81,6.71
순이익률,4.87,6.63,6.69,1.51,5.21
ROE(%),7.18,10.55,9.47,1.58,5.61
ROA(%),3.54,5.26,5.11,0.87,3.08
부채비율,100.87,100.52,72.68,88.88,75.97
자본유보율,"1,454.60","1,588.06","1,789.96","1,890.45","2,198.21"
EPS(원),544,846,834,149,589
PER(배),26.27,15.61,18.28,306.96,88.80
BPS(원),"7,746","8,435","9,472","9,873","11,648"
PBR(배),1.85,1.56,1.61,4.63,4.49
현금DPS(원),140,160,160,160,200
현금배당수익률,0.98,1.21,1.05,0.35,0.38
현금배당성향(%),26.50,18.75,19.51,104.80,33.53
발행주식수(보통주),"14,263,536","14,263,536","15,311,968","15,724,765","15,989,037"
