주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,236","1,180",876,656,462
영업이익,145,85,114,37,-71
영업이익(발표기준),145,85,114,37,-71
세전계속사업이익,123,98,89,28,-102
당기순이익,98,52,71,23,-102
  당기순이익(지배),98,52,71,23,-102
  당기순이익(비지배),,,,,
자산총계,"1,178","1,160","1,201","1,075","1,022"
부채총계,270,321,295,169,220
자본총계,908,839,906,906,802
  자본총계(지배),908,839,906,906,802
  자본총계(비지배),,,,,
자본금,30,45,45,45,45
영업활동현금흐름,183,106,5,131,-108
투자활동현금흐름,-131,-79,-184,-209,138
재무활동현금흐름,233,-26,-20,-32,-7
CAPEX,106,8,35,54,26
FCF,77,97,-29,77,-134
이자발생부채,2,11,15,10,12
영업이익률,11.76,7.20,13.04,5.60,-15.39
순이익률,7.90,4.37,8.15,3.53,-22.10
ROE(%),,5.90,8.19,2.56,-11.96
ROA(%),,4.41,6.05,2.04,-9.74
부채비율,29.70,38.21,32.56,18.61,27.35
자본유보율,"2,897.62","1,776.49","1,934.16","1,975.41","1,736.56"
EPS(원),"1,229",573,794,257,"-1,132"
PER(배),13.64,13.17,9.91,28.28,N/A
BPS(원),"10,096","9,676","10,519","10,972","9,655"
PBR(배),1.66,0.78,0.75,0.66,2.36
현금DPS(원),0,100,100,100,0
현금배당수익률,0.00,1.32,1.27,1.37,0.00
현금배당성향(%),0.00,16.82,12.06,35.66,
발행주식수(보통주),"8,999,295","8,999,295","8,999,295","8,999,295","9,049,864"
