주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,241,621,"1,114","1,770","2,297","3,492","3,905","4,274"
영업이익,79,169,378,589,401,622,772,754
영업이익(발표기준),79,169,378,589,401,,,
세전계속사업이익,96,196,421,696,344,670,823,871
당기순이익,76,160,334,548,271,513,632,679
  당기순이익(지배),77,154,316,530,277,497,616,642
  당기순이익(비지배),-1,6,18,18,-6,,,
자산총계,931,"1,174","1,396","1,950","2,747","2,752","3,294","3,913"
부채총계,210,295,302,457,"1,086","1,007","1,065","1,412"
자본총계,721,879,"1,094","1,493","1,661","1,745","2,228","2,500"
  자본총계(지배),712,867,"1,067","1,448","1,569","1,655","2,123","2,320"
  자본총계(비지배),9,,28,45,91,,,
자본금,8,16,16,33,33,31,31,32
영업활동현금흐름,72,145,213,511,424,485,585,672
투자활동현금흐름,41,-125,263,-274,201,-128,21,-64
재무활동현금흐름,-42,-27,-208,-219,-236,-525,-137,-164
CAPEX,14,2,6,16,147,35,35,60
FCF,59,143,207,495,277,618,632,642
이자발생부채,0,0,13,51,248,,,
영업이익률,32.73,27.16,33.98,33.25,17.44,17.81,19.78,17.66
순이익률,31.62,25.78,29.95,30.94,11.81,14.68,16.19,15.89
ROE(%),10.94,19.46,32.65,42.16,18.39,30.83,32.63,28.88
ROA(%),8.81,15.21,25.96,32.73,11.54,18.64,20.92,18.84
부채비율,29.15,33.55,27.55,30.64,65.41,57.74,47.81,56.49
자본유보율,"8,676.52","5,150.28","6,251.12","4,064.98","4,717.12",,,
EPS(원),238,474,974,"1,635",849,"1,536","1,908","1,986"
PER(배),18.60,12.02,16.52,18.35,19.66,10.45,8.41,8.08
BPS(원),"2,202","2,676","3,293","4,452","4,882","5,125","6,572","7,182"
PBR(배),2.01,2.13,4.89,6.74,3.42,3.13,2.44,2.23
현금DPS(원),63,195,335,670,310,433,487,550
현금배당수익률,1.42,3.42,2.08,2.23,1.86,2.70,3.03,3.43
현금배당성향(%),26.21,41.11,34.38,40.98,35.94,28.16,25.50,27.69
발행주식수(보통주),"32,397,874","32,397,874","32,397,874","32,517,874","32,733,029",,,
