주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,363,396,368,282,355
영업이익,9,8,10,3,4
영업이익(발표기준),9,6,10,8,8
세전계속사업이익,16,3,0,31,-47
당기순이익,12,1,0,27,-57
  당기순이익(지배),15,2,1,28,-57
  당기순이익(비지배),-3,-2,0,-1,0
자산총계,459,447,417,512,863
부채총계,48,42,17,74,105
자본총계,412,405,400,438,758
  자본총계(지배),407,405,400,435,756
  자본총계(비지배),4,,0,3,3
자본금,178,186,194,194,318
영업활동현금흐름,28,28,25,17,17
투자활동현금흐름,-51,11,-2,-45,81
재무활동현금흐름,10,-14,-9,33,-9
CAPEX,5,19,6,5,9
FCF,23,9,19,13,8
이자발생부채,24,16,2,22,3
영업이익률,2.54,1.93,2.83,1.09,1.13
순이익률,3.33,0.16,0.07,9.69,-16.20
ROE(%),3.74,0.62,0.13,6.71,-9.59
ROA(%),2.69,0.14,0.06,5.88,-8.36
부채비율,11.62,10.30,4.30,16.78,13.80
자본유보율,153.77,142.32,128.95,147.47,71.25
EPS(원),25,4,1,45,-91
PER(배),35.54,176.98,803.60,20.69,N/A
BPS(원),701,696,687,749,"1,202"
PBR(배),1.27,1.03,1.02,1.25,2.00
현금DPS(원),12,12,0,13,
현금배당수익률,1.29,1.68,0.00,1.34,
현금배당성향(%),43.41,267.30,0.00,25.10,
발행주식수(보통주),"61,818,554","61,818,554","61,818,553","61,818,553","66,546,465"
