주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,518","2,594","3,087","2,331","3,049"
영업이익,107,159,262,83,79
영업이익(발표기준),107,159,262,83,79
세전계속사업이익,82,115,224,-27,79
당기순이익,71,84,161,-50,38
  당기순이익(지배),65,84,161,-50,38
  당기순이익(비지배),6,,,,
자산총계,"1,329","1,232","1,708","1,758","2,225"
부채총계,"1,080",916,"1,226",929,"1,300"
자본총계,249,316,482,829,925
  자본총계(지배),242,316,482,829,925
  자본총계(비지배),,,,,
자본금,69,69,69,108,108
영업활동현금흐름,98,190,193,201,15
투자활동현금흐름,-234,-39,-174,-304,-53
재무활동현금흐름,123,-128,145,336,188
CAPEX,38,47,175,97,59
FCF,60,143,18,104,-43
이자발생부채,577,468,675,613,810
영업이익률,7.05,6.14,8.50,3.58,2.61
순이익률,4.69,3.25,5.22,-2.14,1.24
ROE(%),41.00,30.20,40.34,-7.59,4.30
ROA(%),7.72,6.59,10.96,-2.87,1.89
부채비율,432.95,289.39,254.37,112.10,140.54
자본유보율,343.57,454.44,682.96,729.78,777.44
EPS(원),651,611,"1,167",-247,175
PER(배),,,,N/A,19.14
BPS(원),"1,755","2,293","3,492","3,848","4,296"
PBR(배),0.00,0.00,0.00,1.13,0.78
현금DPS(원),0,0,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"13,800,000","13,800,000","13,800,000","21,535,185","21,535,185"
