주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"6,680","7,876","9,794","4,539","4,145","5,978","9,376","10,281"
영업이익,-300,24,519,-862,-552,-50,815,"1,008"
영업이익(발표기준),-300,24,519,-862,-552,,,
세전계속사업이익,-335,-429,155,"-1,754",-659,-461,290,488
당기순이익,-399,-441,67,"-1,669",-786,-425,240,350
  당기순이익(지배),-190,-210,151,"-1,181",-525,-313,136,240
  당기순이익(비지배),-209,-231,-84,-487,-260,,,
자산총계,"24,353","31,508","34,704","33,135","34,718","34,726","35,696","36,689"
부채총계,"11,420","15,247","18,662","18,800","19,574","20,558","21,323","21,831"
자본총계,"12,933","16,261","16,042","14,336","15,144","14,169","14,372","14,858"
  자본총계(지배),"9,942","12,722","12,663","11,444","12,316","11,478","11,593","11,956"
  자본총계(비지배),"2,991",,"3,379","2,892","2,828",,,
자본금,470,470,470,470,470,468,468,467
영업활동현금흐름,40,"1,064","1,568","-1,558",-351,"1,527","1,944","1,390"
투자활동현금흐름,"-2,075","-2,237","-2,225",-987,-737,-26,-629,-276
재무활동현금흐름,"1,936","1,513",796,"1,750",746,-351,-359,-285
CAPEX,"3,573","2,710",849,87,144,567,499,114
FCF,"-3,533","-1,646",719,"-1,645",-495,610,"1,868","1,569"
이자발생부채,"8,735","10,061","13,438","15,181","15,981",,,
영업이익률,-4.48,0.31,5.30,-18.98,-13.33,-0.83,8.69,9.80
순이익률,-5.97,-5.61,0.69,-36.77,-18.95,-7.11,2.56,3.40
ROE(%),-1.86,-1.86,1.19,-9.80,-4.42,-2.63,1.18,2.04
ROA(%),-1.68,-1.58,0.20,-4.92,-2.32,-1.22,0.68,0.97
부채비율,88.30,93.76,116.33,131.14,129.25,145.09,148.36,146.94
자본유보율,"2,073.31","1,994.78","1,997.09","1,738.78","1,730.63",,,
EPS(원),-208,-231,166,"-1,299",-578,-344,150,264
PER(배),N/A,N/A,118.91,N/A,N/A,N/A,103.31,58.63
BPS(원),"11,671","14,935","14,865","13,379","14,400","13,420","13,554","13,979"
PBR(배),1.91,1.26,1.33,1.14,1.04,1.15,1.14,1.11
현금DPS(원),100,100,100,,,34,88,133
현금배당수익률,0.45,0.53,0.51,,,0.22,0.57,0.86
현금배당성향(%),-44.95,-40.47,56.39,0.00,,-9.81,58.51,50.59
발행주식수(보통주),"90,942,672","90,942,672","90,942,672","90,942,672","90,942,672",,,
