주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"9,624","7,142","4,621","5,918","5,287","5,655","6,131","5,929"
영업이익,262,458,284,463,643,642,704,714
영업이익(발표기준),262,458,284,463,643,,,
세전계속사업이익,263,279,124,346,755,690,758,816
당기순이익,191,252,95,250,572,470,540,
  당기순이익(지배),191,252,95,250,572,546,600,653
  당기순이익(비지배),,,,,,,,
자산총계,"4,680","4,210","4,210","3,713","4,287","4,600","4,980",
부채총계,"3,785","3,146","3,068","2,332","2,372","2,250","2,150",
자본총계,895,"1,064","1,141","1,382","1,915","2,340","2,830",
  자본총계(지배),895,"1,064","1,141","1,382","1,915","2,340","2,830",
  자본총계(비지배),,,,,,,,
자본금,76,76,76,76,76,80,80,
영업활동현금흐름,557,-492,181,636,632,340,530,
투자활동현금흐름,-467,120,74,9,45,-130,-360,
재무활동현금흐름,453,92,-295,-337,61,-250,-300,
CAPEX,81,81,13,17,7,140,150,
FCF,476,-573,167,619,625,290,260,
이자발생부채,"1,488","1,610","1,411","1,089","1,230",,,
영업이익률,2.72,6.41,6.15,7.82,12.16,11.35,11.48,12.04
순이익률,1.98,3.53,2.04,4.22,10.81,8.31,8.81,
ROE(%),,25.75,8.57,19.78,34.68,25.69,23.23,
ROA(%),,5.67,2.25,6.30,14.29,10.58,11.27,
부채비율,423.00,295.61,268.87,168.76,123.83,96.15,75.97,
자본유보율,"1,071.22","1,326.13","1,426.44","1,742.37","2,474.56",,,
EPS(원),"1,495","1,651",618,"1,633","3,741","3,576","3,930","4,273"
PER(배),23.48,13.14,54.33,15.22,6.74,6.25,5.69,5.23
BPS(원),"5,856","7,014","7,523","9,107","12,713","15,532","18,784",
PBR(배),5.99,3.09,4.47,2.73,1.98,1.44,1.19,
현금DPS(원),0,150,50,120,240,300,350,
현금배당수익률,0.00,0.69,0.15,0.48,0.95,1.34,1.57,
현금배당성향(%),2.32,9.82,11.67,8.45,6.33,8.39,8.91,
발행주식수(보통주),"13,899,212","14,099,511","14,480,227","14,480,227","15,281,421",,,
