주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,568,472,475,433,471
영업이익,-43,55,83,9,-105
영업이익(발표기준),-43,55,83,9,-105
세전계속사업이익,-66,64,-124,-9,-142
당기순이익,-81,11,-163,-35,-138
  당기순이익(지배),-81,11,-163,-36,-138
  당기순이익(비지배),0,0,1,1,1
자산총계,742,"1,086",725,720,808
부채총계,190,426,133,134,357
자본총계,552,659,592,587,451
  자본총계(지배),551,652,589,583,446
  자본총계(비지배),2,,3,3,4
자본금,100,106,129,140,140
영업활동현금흐름,-56,23,98,16,38
투자활동현금흐름,17,-203,76,-237,-5
재무활동현금흐름,3,266,-146,35,-15
CAPEX,20,9,8,12,11
FCF,-76,13,90,4,27
이자발생부채,142,308,67,92,72
영업이익률,-7.55,11.63,17.39,2.12,-22.28
순이익률,-14.32,2.38,-34.25,-8.09,-29.23
ROE(%),-13.76,1.79,-26.27,-6.10,-26.88
ROA(%),-10.22,1.23,-17.95,-4.85,-18.00
부채비율,34.34,64.70,22.52,22.75,79.29
자본유보율,467.94,528.34,419.37,368.01,264.70
EPS(원),-407,52,-713,-133,-493
PER(배),N/A,108.49,N/A,N/A,N/A
BPS(원),"2,809","3,135","2,412","2,177","1,665"
PBR(배),1.64,1.81,0.90,0.87,0.97
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"19,998,251","21,202,036","25,705,129","28,080,425","28,080,425"
