주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,495","1,278","1,532","1,318","1,581"
영업이익,73,7,39,16,49
영업이익(발표기준),73,7,39,16,49
세전계속사업이익,36,1,36,14,50
당기순이익,-13,-10,23,8,45
  당기순이익(지배),-16,-12,22,5,44
  당기순이익(비지배),4,2,1,3,0
자산총계,"1,157","1,117","1,248","1,191","1,320"
부채총계,319,282,389,366,447
자본총계,838,835,859,825,874
  자본총계(지배),789,785,809,817,874
  자본총계(비지배),49,,51,8,0
자본금,91,91,91,91,91
영업활동현금흐름,-40,68,44,104,54
투자활동현금흐름,13,-137,-150,-77,-4
재무활동현금흐름,-152,-23,139,-84,3
CAPEX,16,1,194,11,6
FCF,-56,67,-150,93,48
이자발생부채,21,0,141,100,100
영업이익률,4.88,0.52,2.57,1.22,3.09
순이익률,-0.85,-0.78,1.51,0.59,2.82
ROE(%),-2.05,-1.58,2.73,0.63,5.21
ROA(%),-0.97,-0.88,1.95,0.63,3.55
부채비율,38.02,33.83,45.22,44.37,51.11
자본유보율,848.27,844.38,870.13,876.58,864.91
EPS(원),-91,-69,120,28,243
PER(배),N/A,N/A,25.58,97.43,15.05
BPS(원),"4,445","4,423","4,555","4,600","4,822"
PBR(배),0.68,0.85,0.67,0.60,0.76
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"18,121,667","18,121,667","18,121,667","18,121,667","18,121,667"
