주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,504",921,534,661,724
영업이익,157,3,-219,5,-111
영업이익(발표기준),157,3,-219,5,-111
세전계속사업이익,180,-21,-380,24,-207
당기순이익,147,-7,-308,4,-216
  당기순이익(지배),147,-7,-307,3,-217
  당기순이익(비지배),,,-1,1,1
자산총계,"1,169","1,349","1,720","1,657","2,150"
부채총계,618,793,"1,136","1,003","1,299"
자본총계,551,556,584,655,851
  자본총계(지배),551,556,569,639,823
  자본총계(비지배),,,15,16,28
자본금,22,55,70,75,86
영업활동현금흐름,-60,51,-50,115,-52
투자활동현금흐름,-128,-362,-325,-49,-34
재무활동현금흐름,266,172,423,-29,293
CAPEX,24,170,269,49,62
FCF,-84,-118,-319,66,-114
이자발생부채,401,614,991,861,"1,082"
영업이익률,10.47,0.29,-41.02,0.70,-15.33
순이익률,9.78,-0.75,-57.65,0.61,-29.88
ROE(%),30.10,-1.25,-54.58,0.48,-29.71
ROA(%),14.77,-0.55,-20.05,0.24,-11.36
부채비율,112.28,142.62,194.58,153.22,152.75
자본유보율,"2,564.78","1,048.05",779.09,832.26,877.84
EPS(원),"1,359",-63,"-2,276",20,"-1,251"
PER(배),15.93,N/A,N/A,453.17,N/A
BPS(원),"5,117","5,297","4,066","4,518","4,651"
PBR(배),4.23,1.42,3.39,1.97,2.98
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"10,818,302","11,001,835","14,003,328","14,943,514","17,291,129"
