주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,307,284,285,326,350
영업이익,7,3,4,0,9
영업이익(발표기준),7,3,4,0,9
세전계속사업이익,-7,3,1,-7,8
당기순이익,-8,0,-2,-8,5
  당기순이익(지배),-8,0,-2,-8,5
  당기순이익(비지배),,,,,
자산총계,660,670,686,669,693
부채총계,271,280,297,302,277
자본총계,390,390,389,367,416
  자본총계(지배),390,390,389,367,416
  자본총계(비지배),,,,,
자본금,34,68,68,68,72
영업활동현금흐름,-6,3,16,13,6
투자활동현금흐름,-30,-12,-19,-35,-9
재무활동현금흐름,29,6,18,6,-2
CAPEX,30,27,15,12,11
FCF,-36,-24,1,1,-5
이자발생부채,240,246,267,272,247
영업이익률,2.15,1.21,1.34,-0.05,2.51
순이익률,-2.53,-0.09,-0.79,-2.56,1.49
ROE(%),-1.96,-0.06,-0.58,-2.21,1.33
ROA(%),-1.17,-0.04,-0.33,-1.23,0.77
부채비율,69.51,71.84,76.55,82.08,66.60
자본유보율,"1,045.99",472.27,468.97,456.79,479.04
EPS(원),-57,-2,-16,-61,37
PER(배),N/A,N/A,N/A,N/A,127.75
BPS(원),"2,844","2,848","2,837","2,681","2,894"
PBR(배),0.80,0.71,0.67,0.67,1.64
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"13,698,476","13,698,476","13,698,476","13,698,476","14,364,144"
