주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,635,564,671,688,619
영업이익,-32,-29,40,4,-10
영업이익(발표기준),-32,-29,40,4,-10
세전계속사업이익,-54,-34,36,1,-13
당기순이익,-55,-33,35,3,-7
  당기순이익(지배),-48,-33,33,0,-12
  당기순이익(비지배),-8,0,2,3,5
자산총계,701,562,668,708,706
부채총계,351,245,321,357,361
자본총계,350,316,347,351,345
  자본총계(지배),324,291,320,321,310
  자본총계(비지배),26,,27,30,34
자본금,73,73,73,73,73
영업활동현금흐름,6,-46,82,24,13
투자활동현금흐름,-4,-11,12,-5,-25
재무활동현금흐름,-2,-26,-27,0,16
CAPEX,5,3,70,5,7
FCF,1,-49,13,19,6
이자발생부채,75,114,172,178,205
영업이익률,-5.09,-5.19,5.96,0.62,-1.60
순이익률,-8.73,-5.90,5.22,0.49,-1.10
ROE(%),-13.79,-10.68,10.87,0.15,-3.66
ROA(%),-7.67,-5.27,5.69,0.49,-0.96
부채비율,100.44,77.56,92.53,101.89,104.75
자본유보율,361.26,373.16,403.36,404.09,391.96
EPS(원),-327,-225,228,3,-79
PER(배),N/A,N/A,9.18,778.21,N/A
BPS(원),"2,256","2,022","2,229","2,231","2,159"
PBR(배),1.28,1.36,0.94,1.17,1.21
현금DPS(원),,,,,
현금배당수익률,,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"14,577,340","14,577,340","14,577,340","14,577,340","14,577,340"
