주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,806,"1,055","1,258","1,240","1,536"
영업이익,111,125,32,-12,202
영업이익(발표기준),111,125,32,-12,202
세전계속사업이익,130,118,12,-28,143
당기순이익,99,91,9,-25,111
  당기순이익(지배),99,91,9,-24,112
  당기순이익(비지배),0,0,0,0,0
자산총계,674,"1,106","1,230","1,515","1,621"
부채총계,279,612,723,809,802
자본총계,395,495,507,706,819
  자본총계(지배),393,486,498,697,810
  자본총계(비지배),2,,10,9,9
자본금,21,21,21,33,33
영업활동현금흐름,197,118,17,21,373
투자활동현금흐름,-130,-387,-231,-106,-257
재무활동현금흐름,-52,287,194,274,-50
CAPEX,49,107,112,58,40
FCF,148,11,-94,-36,333
이자발생부채,201,441,571,675,631
영업이익률,13.75,11.85,2.51,-0.96,13.13
순이익률,12.27,8.62,0.72,-1.98,7.25
ROE(%),29.03,20.79,1.79,-4.09,14.80
ROA(%),15.42,10.22,0.77,-1.79,7.10
부채비율,70.69,123.66,142.41,114.52,97.90
자본유보율,"1,810.00","2,263.05","2,295.71","2,017.01","2,356.23"
EPS(원),416,384,37,-97,343
PER(배),7.61,7.26,59.63,N/A,8.59
BPS(원),"1,651","2,039","2,090","2,142","2,477"
PBR(배),1.91,1.37,1.05,1.28,1.19
현금DPS(원),0,0,0,0,100
현금배당수익률,0.00,0.00,0.00,0.00,3.40
현금배당성향(%),0.00,0.00,0.00,0.00,29.31
발행주식수(보통주),"23,811,006","23,811,006","23,811,006","32,529,824","32,684,246"
