주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,440,410,308,505,565
영업이익,13,-20,-24,20,-34
영업이익(발표기준),13,-20,-24,20,-34
세전계속사업이익,4,-18,-173,-41,-7
당기순이익,10,-12,-197,-39,-7
  당기순이익(지배),10,-12,-197,-39,-7
  당기순이익(비지배),0,,,,
자산총계,702,975,883,"1,095","1,126"
부채총계,219,463,319,265,226
자본총계,482,513,564,830,900
  자본총계(지배),482,513,564,830,900
  자본총계(비지배),0,,,,
자본금,126,133,159,212,223
영업활동현금흐름,47,-1,-22,28,-6
투자활동현금흐름,-197,-335,-40,105,-51
재무활동현금흐름,160,217,54,148,37
CAPEX,3,3,3,2,1
FCF,44,-5,-25,26,-7
이자발생부채,129,298,209,116,93
영업이익률,2.86,-4.78,-7.71,3.86,-6.08
순이익률,2.16,-2.95,-64.06,-7.78,-1.21
ROE(%),2.08,-2.43,-36.60,-5.64,-0.79
ROA(%),1.56,-1.44,-21.21,-3.97,-0.62
부채비율,45.49,90.25,56.50,31.95,25.14
자본유보율,287.03,333.17,306.46,324.85,328.09
EPS(원),39,-48,-691,-112,-16
PER(배),161.07,N/A,N/A,N/A,N/A
BPS(원),"1,918","1,968","1,813","1,982","2,043"
PBR(배),3.29,3.71,2.05,1.68,0.83
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"25,255,452","26,647,856","31,738,359","42,477,283","44,658,769"
