주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,296,200,224,212,291
영업이익,2,-132,-34,15,34
영업이익(발표기준),2,-132,-34,15,34
세전계속사업이익,-11,-191,-40,7,25
당기순이익,-11,-200,-33,8,25
  당기순이익(지배),-11,-200,-33,8,25
  당기순이익(비지배),,,,,
자산총계,547,413,471,451,490
부채총계,269,267,230,202,209
자본총계,278,146,241,249,281
  자본총계(지배),278,146,241,249,281
  자본총계(비지배),,,,,
자본금,66,70,108,108,108
영업활동현금흐름,-43,-69,37,42,29
투자활동현금흐름,-78,-6,11,-47,-14
재무활동현금흐름,108,57,68,-28,-14
CAPEX,82,7,1,1,4
FCF,-125,-76,36,41,26
이자발생부채,231,218,195,167,168
영업이익률,0.54,-65.81,-15.10,7.16,11.73
순이익률,-3.77,-99.83,-14.89,3.59,8.50
ROE(%),-4.08,-94.26,-17.18,3.09,9.34
ROA(%),-2.23,-41.67,-7.53,1.65,5.25
부채비율,96.65,182.50,95.16,81.32,74.57
자본유보율,318.50,99.94,92.74,99.95,126.02
EPS(원),-87,"-1,452",-224,35,114
PER(배),N/A,N/A,N/A,71.56,26.32
BPS(원),"2,119","1,041","1,115","1,149","1,296"
PBR(배),3.19,3.09,2.78,2.18,2.32
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"13,147,071","13,147,071","21,667,139","21,680,564","21,680,564"
