주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,403","3,112","2,486","2,635","3,179"
영업이익,243,142,31,29,-1
영업이익(발표기준),243,142,31,29,-1
세전계속사업이익,209,137,34,-98,-226
당기순이익,176,101,12,-71,-184
  당기순이익(지배),176,101,12,-71,-184
  당기순이익(비지배),,,,,
자산총계,"2,736","2,694","2,804","2,499","2,473"
부채총계,901,774,905,661,819
자본총계,"1,835","1,919","1,899","1,837","1,653"
  자본총계(지배),"1,835","1,919","1,899","1,837","1,653"
  자본총계(비지배),,,,,
자본금,90,90,90,90,90
영업활동현금흐름,-23,140,-26,361,-2
투자활동현금흐름,-35,-38,-53,-90,0
재무활동현금흐름,30,-95,78,-283,15
CAPEX,45,39,55,36,73
FCF,-68,101,-81,324,-76
이자발생부채,351,278,417,146,170
영업이익률,7.14,4.55,1.23,1.09,-0.03
순이익률,5.17,3.26,0.47,-2.70,-5.77
ROE(%),10.03,5.40,0.61,-3.81,-10.52
ROA(%),6.57,3.73,0.42,-2.68,-7.38
부채비율,49.09,40.34,47.64,35.99,49.55
자본유보율,"1,917.93","2,009.99","1,987.50","1,913.44","1,712.82"
EPS(원),982,566,65,-397,"-1,024"
PER(배),9.49,10.13,68.41,N/A,N/A
BPS(원),"10,286","10,758","10,644","10,298","9,267"
PBR(배),0.91,0.53,0.42,0.42,0.56
현금DPS(원),110,110,40,20,
현금배당수익률,1.18,1.92,0.90,0.47,
현금배당성향(%),11.15,19.36,61.52,-5.02,
발행주식수(보통주),"17,915,944","17,915,944","17,915,944","17,915,944","17,915,944"
