주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,503","1,598","1,670","1,782","2,073"
영업이익,167,177,184,200,229
영업이익(발표기준),167,177,184,200,229
세전계속사업이익,189,254,218,215,503
당기순이익,163,228,191,185,420
  당기순이익(지배),163,228,191,186,422
  당기순이익(비지배),,,,-1,-1
자산총계,"2,236","2,448","2,602","2,808","3,382"
부채총계,397,504,545,635,835
자본총계,"1,839","1,944","2,057","2,173","2,547"
  자본총계(지배),"1,839","1,944","2,057","2,165","2,509"
  자본총계(비지배),,,,8,38
자본금,52,52,52,52,52
영업활동현금흐름,243,314,227,375,319
투자활동현금흐름,-280,-82,-255,-310,-85
재무활동현금흐름,-61,-69,-81,-90,-98
CAPEX,37,53,55,52,51
FCF,206,261,172,323,267
이자발생부채,0,0,4,4,8
영업이익률,11.14,11.08,11.03,11.21,11.06
순이익률,10.83,14.29,11.46,10.37,20.28
ROE(%),9.15,12.08,9.57,8.80,18.04
ROA(%),7.43,9.75,7.58,6.83,13.58
부채비율,21.61,25.91,26.52,29.23,32.79
자본유보율,"3,817.91","4,065.59","4,283.79","4,492.17","5,153.16"
EPS(원),"1,626","2,281","1,912","1,854","4,210"
PER(배),33.03,20.34,34.26,41.10,23.49
BPS(원),"21,171","22,381","23,679","24,923","28,881"
PBR(배),2.54,2.07,2.77,3.06,3.42
현금DPS(원),800,900,900,900,"1,100"
현금배당수익률,1.49,1.94,1.37,1.18,1.11
현금배당성향(%),42.68,34.22,40.84,42.10,22.66
발행주식수(보통주),"10,013,855","10,013,855","10,013,855","10,013,855","10,013,855"
