주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"4,382","5,563","5,078","4,322","5,444"
영업이익,322,548,467,154,193
영업이익(발표기준),322,548,467,154,193
세전계속사업이익,352,654,291,57,-12
당기순이익,309,538,135,48,34
  당기순이익(지배),117,225,-112,34,44
  당기순이익(비지배),192,312,246,14,-10
자산총계,"7,747","8,000","7,996","7,870","9,375"
부채총계,"2,014","1,888","1,832","1,734","2,538"
자본총계,"5,733","6,112","6,163","6,136","6,837"
  자본총계(지배),"1,994","2,209","2,099","2,128","2,268"
  자본총계(비지배),"3,740",,"4,064","4,008","4,569"
자본금,52,52,52,52,52
영업활동현금흐름,335,321,"1,017",511,-492
투자활동현금흐름,"-1,242",-588,-333,-386,-530
재무활동현금흐름,840,-148,-238,-123,75
CAPEX,49,68,376,293,233
FCF,285,253,641,218,-725
이자발생부채,"1,098","1,079","1,031","1,057","1,300"
영업이익률,7.36,9.84,9.19,3.57,3.55
순이익률,7.04,9.67,2.65,1.10,0.63
ROE(%),6.13,10.72,-5.18,1.61,2.00
ROA(%),4.64,6.83,1.69,0.60,0.40
부채비율,35.13,30.90,29.73,28.25,37.12
자본유보율,"4,016.24","4,462.10","4,237.16","4,414.43","4,535.72"
EPS(원),"1,129","2,178","-1,078",328,425
PER(배),13.64,6.24,N/A,39.12,30.71
BPS(원),"21,514","23,839","22,650","22,961","24,473"
PBR(배),0.72,0.57,0.53,0.56,0.53
현금DPS(원),150,200,200,200,200
현금배당수익률,0.97,1.47,1.67,1.56,1.53
현금배당성향(%),11.90,8.22,-16.62,54.53,42.16
발행주식수(보통주),"10,347,756","10,347,756","10,347,756","10,347,756","10,347,756"
