주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,097","2,368","2,252","2,371","2,538"
영업이익,414,203,102,322,380
영업이익(발표기준),414,203,102,322,380
세전계속사업이익,408,195,51,305,392
당기순이익,275,274,43,238,285
  당기순이익(지배),265,271,42,218,277
  당기순이익(비지배),10,3,1,20,8
자산총계,"2,904","3,559","3,706","4,120","4,320"
부채총계,"1,263","1,719","1,830","2,014","1,933"
자본총계,"1,641","1,841","1,875","2,106","2,387"
  자본총계(지배),"1,598","1,801","1,831","2,043","2,315"
  자본총계(비지배),43,,44,62,72
자본금,346,346,346,346,346
영업활동현금흐름,329,292,249,441,507
투자활동현금흐름,-267,-655,-286,-405,-331
재무활동현금흐름,-20,293,73,156,-160
CAPEX,208,184,184,149,125
FCF,121,108,64,292,382
이자발생부채,804,"1,319","1,456","1,652","1,539"
영업이익률,19.75,8.57,4.51,13.59,14.96
순이익률,13.11,11.57,1.90,10.04,11.23
ROE(%),17.99,15.93,2.32,11.27,12.69
ROA(%),9.89,8.48,1.18,6.08,6.75
부채비율,76.97,93.36,97.58,95.66,80.99
자본유보율,396.80,471.52,479.32,540.98,617.40
EPS(원),382,391,61,315,399
PER(배),6.15,4.03,33.25,6.31,5.29
BPS(원),"2,308","2,602","2,645","2,951","3,343"
PBR(배),1.02,0.61,0.76,0.67,0.63
현금DPS(원),0,25,25,25,50
현금배당수익률,0.00,1.59,1.24,1.26,2.36
현금배당성향(%),0.00,6.39,41.15,7.93,12.52
발행주식수(보통주),"69,237,643","69,237,643","69,237,643","69,237,643","69,237,643"
