주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"3,511","1,659","2,036","1,850","3,398","4,333","5,800","6,990"
영업이익,-315,-68,70,35,269,424,591,700
영업이익(발표기준),-315,-68,70,35,269,,,
세전계속사업이익,-369,-260,5,-149,370,438,584,670
당기순이익,-377,-391,-116,-138,331,382,516,610
  당기순이익(지배),-375,-390,-115,-137,334,383,518,620
  당기순이익(비지배),-2,-1,-1,-1,-3,,,
자산총계,"3,201","2,986","2,834","2,949","3,819","4,340","5,239","6,140"
부채총계,"1,115","1,242",989,"1,197","1,653","1,858","2,276","2,750"
자본총계,"2,086","1,744","1,845","1,752","2,166","2,482","2,963","3,390"
  자본총계(지배),"2,093","1,753","1,855","1,763","2,180","2,496","2,976","3,420"
  자본총계(비지배),-7,,-10,-11,-14,,,
자본금,100,102,116,118,118,119,119,120
영업활동현금흐름,-67,-129,109,100,754,504,727,940
투자활동현금흐름,318,-191,-372,-190,-330,-280,-274,-580
재무활동현금흐름,-208,213,50,271,49,-30,71,-60
CAPEX,85,349,426,318,164,275,295,600
FCF,-152,-479,-317,-218,591,69,232,310
이자발생부채,540,687,594,853,781,,,
영업이익률,-8.96,-4.10,3.43,1.91,7.92,9.79,10.19,10.01
순이익률,-10.74,-23.57,-5.69,-7.46,9.74,8.83,8.89,8.73
ROE(%),-16.29,-20.27,-6.36,-7.58,16.95,16.37,18.94,19.39
ROA(%),-10.26,-12.64,-3.98,-4.78,9.79,9.38,10.77,10.72
부채비율,53.47,71.24,53.62,68.30,76.30,74.82,76.83,81.12
자본유보율,"2,105.87","1,738.81","1,599.35","1,479.33","1,805.66",,,
EPS(원),"-1,877","-1,935",-542,-582,"1,411","1,617","2,189","2,619"
PER(배),N/A,N/A,N/A,N/A,18.92,11.63,8.59,7.18
BPS(원),"11,015","9,057","8,359","7,775","9,612","11,005","13,124","15,081"
PBR(배),1.28,0.90,2.75,2.62,2.78,1.71,1.43,1.25
현금DPS(원),0,0,0,0,300,150,150,300
현금배당수익률,0.00,0.00,0.00,0.00,1.12,0.80,0.80,1.60
현금배당성향(%),0.00,0.00,0.00,0.00,20.36,9.28,6.85,11.46
발행주식수(보통주),"20,000,000","20,350,017","23,191,108","23,673,903","23,677,442",,,
