주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,026","1,006","1,063",889,"1,028"
영업이익,160,171,145,-89,107
영업이익(발표기준),160,171,145,-89,107
세전계속사업이익,155,160,130,-179,-152
당기순이익,120,150,108,-135,-117
  당기순이익(지배),120,150,108,-135,-117
  당기순이익(비지배),,,,,
자산총계,"1,764","1,932","2,091","1,877","1,727"
부채총계,386,443,533,504,474
자본총계,"1,378","1,489","1,557","1,372","1,254"
  자본총계(지배),"1,378","1,489","1,557","1,372","1,254"
  자본총계(비지배),,,,,
자본금,75,75,75,75,75
영업활동현금흐름,140,159,114,90,215
투자활동현금흐름,-77,-165,-214,-80,-22
재무활동현금흐름,-19,21,38,-48,-149
CAPEX,163,128,160,60,23
FCF,-22,31,-46,29,192
이자발생부채,237,305,402,424,333
영업이익률,15.62,16.96,13.60,-9.97,10.37
순이익률,11.68,14.96,10.21,-15.24,-11.37
ROE(%),8.93,10.50,7.12,-9.25,-8.90
ROA(%),6.96,8.14,5.39,-6.83,-6.49
부채비율,27.98,29.72,34.25,36.75,37.81
자본유보율,"1,743.85","1,915.86","1,979.09","1,729.44","1,554.89"
EPS(원),799,"1,003",723,-903,-779
PER(배),25.17,15.80,29.10,N/A,N/A
BPS(원),"9,188","9,927","10,382","9,149","8,357"
PBR(배),2.19,1.60,2.03,2.67,2.06
현금DPS(원),250,300,350,100,70
현금배당수익률,1.24,1.89,1.66,0.41,0.41
현금배당성향(%),31.30,29.91,48.39,-11.07,-8.98
발행주식수(보통주),"15,000,000","15,000,000","15,000,000","15,000,000","15,000,000"
