주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,428,499,526,509,504
영업이익,0,13,69,83,101
영업이익(발표기준),0,13,69,83,101
세전계속사업이익,2,18,64,77,72
당기순이익,-3,8,51,64,59
  당기순이익(지배),-1,15,49,62,58
  당기순이익(비지배),-2,-7,2,2,0
자산총계,239,241,322,360,380
부채총계,54,48,78,76,86
자본총계,185,193,244,284,294
  자본총계(지배),136,168,217,255,290
  자본총계(비지배),49,,27,29,5
자본금,178,178,178,178,178
영업활동현금흐름,11,13,95,91,90
투자활동현금흐름,-38,-16,-13,-67,-57
재무활동현금흐름,50,,-12,-36,-57
CAPEX,8,4,13,13,4
FCF,3,9,82,78,86
이자발생부채,0,0,6,7,5
영업이익률,0.01,2.65,13.17,16.29,20.13
순이익률,-0.67,1.70,9.73,12.52,11.63
ROE(%),-0.86,10.01,25.41,26.34,21.40
ROA(%),-1.38,3.53,18.16,18.71,15.84
부채비율,29.24,25.12,32.04,26.79,29.10
자본유보율,-20.18,-11.93,15.57,37.10,63.11
EPS(원),-3,43,138,175,164
PER(배),N/A,46.73,18.46,25.36,20.31
BPS(원),393,485,626,737,838
PBR(배),13.44,4.12,4.06,6.02,3.98
현금DPS(원),0,0,69,35,40
현금배당수익률,0.00,0.00,2.72,0.79,1.20
현금배당성향(%),0.00,0.00,48.86,19.50,23.74
발행주식수(보통주),"35,500,000","35,500,000","35,500,000","35,500,000","35,500,000"
