주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,154,252,258,341,610
영업이익,-69,-6,8,2,20
영업이익(발표기준),-69,-6,8,2,20
세전계속사업이익,-367,-70,-53,-107,-18
당기순이익,-397,-123,-91,-116,-24
  당기순이익(지배),-265,-79,-67,-97,0
  당기순이익(비지배),-132,-43,-24,-19,-24
자산총계,549,516,492,602,678
부채총계,253,289,240,233,284
자본총계,295,227,252,370,395
  자본총계(지배),250,174,219,347,376
  자본총계(비지배),46,,33,23,18
자본금,301,308,397,603,622
영업활동현금흐름,-74,10,-25,-38,-15
투자활동현금흐름,1,-6,-148,-37,-29
재무활동현금흐름,66,33,128,90,61
CAPEX,0,2,86,3,3
FCF,-74,8,-111,-41,-18
이자발생부채,213,209,212,146,190
영업이익률,-44.64,-2.26,3.04,0.73,3.30
순이익률,-258.32,-48.73,-35.43,-33.87,-3.90
ROE(%),-67.55,-37.52,-34.12,-34.14,-0.07
ROA(%),-54.28,-23.08,-18.09,-21.14,-3.71
부채비율,85.68,127.33,95.16,62.90,71.86
자본유보율,1.39,-20.91,-21.00,-24.76,-23.22
EPS(원),-440,-132,-105,-110,0
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),415,285,278,289,304
PBR(배),2.58,2.09,3.43,2.21,1.67
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"60,193,222","61,593,222","79,353,425","120,600,795","124,422,450"
