주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,421,420,468,504,609
영업이익,92,51,32,36,69
영업이익(발표기준),92,51,32,36,69
세전계속사업이익,98,61,43,19,80
당기순이익,76,48,33,14,63
  당기순이익(지배),76,48,33,14,63
  당기순이익(비지배),,,,,
자산총계,609,581,866,814,886
부채총계,136,71,314,265,282
자본총계,472,511,552,548,604
  자본총계(지배),472,511,552,548,604
  자본총계(비지배),,,,,
자본금,34,34,34,34,34
영업활동현금흐름,64,20,21,26,64
투자활동현금흐름,-322,157,-218,18,-32
재무활동현금흐름,262,-70,239,-66,-67
CAPEX,6,2,110,3,3
FCF,58,18,-90,23,61
이자발생부채,82,22,256,211,154
영업이익률,21.79,12.06,6.86,7.11,11.41
순이익률,18.13,11.43,7.11,2.80,10.28
ROE(%),,9.78,6.26,2.56,10.86
ROA(%),,8.08,4.60,1.68,7.36
부채비율,28.84,13.84,56.86,48.40,46.71
자본유보율,"1,293.61","1,435.93","1,540.34","1,557.34","1,713.55"
EPS(원),"1,264",712,493,209,927
PER(배),11.19,8.98,21.40,79.97,14.03
BPS(원),"6,997","7,728","8,245","8,371","9,223"
PBR(배),2.02,0.83,1.28,1.99,1.41
현금DPS(원),0,150,150,150,200
현금배당수익률,0.00,2.35,1.42,0.90,1.54
현금배당성향(%),0.00,5.13,30.19,69.68,20.94
발행주식수(보통주),"6,750,733","6,750,733","6,750,733","6,750,733","6,750,733"
