주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,505","1,622","1,427","1,141","2,198"
영업이익,125,127,47,-317,597
영업이익(발표기준),125,127,47,-317,597
세전계속사업이익,13,-210,-35,-497,235
당기순이익,26,-203,-80,-448,167
  당기순이익(지배),26,-202,-70,-393,189
  당기순이익(비지배),,0,-9,-54,-22
자산총계,"7,304","7,751","8,460","11,437","13,851"
부채총계,"3,997","4,380","4,526","7,770","9,846"
자본총계,"3,307","3,371","3,934","3,667","4,006"
  자본총계(지배),"3,307","3,212","3,767","3,415","3,775"
  자본총계(비지배),,,167,252,230
자본금,82,82,85,85,85
영업활동현금흐름,475,519,160,223,"1,758"
투자활동현금흐름,"-1,522",-609,"-1,083",-604,"-1,008"
재무활동현금흐름,777,-286,"1,114","1,903",-154
CAPEX,"1,503",336,422,685,"1,018"
FCF,"-1,028",183,-263,-462,740
이자발생부채,"2,391","2,078","2,563","4,329","4,005"
영업이익률,8.32,7.83,3.30,-27.81,27.17
순이익률,1.74,-12.50,-5.59,-39.27,7.59
ROE(%),0.82,-6.21,-2.02,-10.96,5.25
ROA(%),0.37,-2.69,-0.98,-4.50,1.32
부채비율,120.88,129.93,115.04,211.87,245.80
자본유보율,"3,267.50","2,949.15","3,408.69","2,976.62","3,203.25"
EPS(원),32,-246,-85,-463,221
PER(배),180.38,N/A,N/A,N/A,47.64
BPS(원),"4,088","3,971","4,451","4,009","4,429"
PBR(배),1.41,4.72,2.34,2.01,2.38
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"82,320,915","82,320,915","84,645,004","85,178,787","85,230,863"
