주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,875,"1,201","1,353","1,555","2,716","3,717","5,577","8,150"
영업이익,180,270,272,301,506,716,"1,089","1,602"
영업이익(발표기준),180,270,272,301,506,,,
세전계속사업이익,167,267,280,303,549,713,"1,077","1,580"
당기순이익,148,226,231,274,480,604,909,"1,331"
  당기순이익(지배),148,226,230,273,438,560,841,"1,230"
  당기순이익(비지배),0,0,0,0,42,,,
자산총계,"1,017","1,347","2,352","2,607","4,046","6,352","8,302","9,737"
부채총계,248,272,246,362,985,"2,467","3,319","3,680"
자본총계,770,"1,076","2,106","2,246","3,061","3,877","4,975","6,048"
  자본총계(지배),770,"1,076","2,106","2,245","2,848","3,647","4,710","5,670"
  자본총계(비지배),0,,0,0,213,,,
자본금,11,40,51,51,51,51,51,51
영업활동현금흐름,143,222,227,191,-143,568,544,816
투자활동현금흐름,-139,-221,"-1,016",-125,-485,"-1,104",-899,-955
재무활동현금흐름,-11,67,778,6,841,"1,500",655,400
CAPEX,143,124,251,509,528,901,943,797
FCF,0,98,-24,-318,-670,-450,-344,-164
이자발생부채,137,132,120,260,713,,,
영업이익률,20.62,22.52,20.10,19.38,18.64,19.27,19.52,19.65
순이익률,16.94,18.85,17.04,17.60,17.68,16.25,16.30,16.33
ROE(%),21.35,24.53,14.49,12.57,17.19,17.24,20.12,23.71
ROA(%),16.09,19.14,12.46,11.04,14.43,11.62,12.41,14.76
부채비율,32.19,25.23,11.70,16.10,32.20,63.64,66.70,60.84
자본유보율,"6,924.66","2,598.06","4,062.37","4,540.82","5,625.73",,,
EPS(원),"1,853","2,829","2,343","2,734","4,377","5,600","8,407","12,305"
PER(배),,,26.29,66.70,79.64,44.68,29.76,20.33
BPS(원),"9,619","13,450","21,060","22,830","28,680","36,723","47,434","57,101"
PBR(배),0.00,0.00,2.92,7.99,12.15,6.81,5.27,4.38
현금DPS(원),0,0,300,300,300,300,300,300
현금배당수익률,,,0.49,0.16,0.09,0.12,0.12,0.12
현금배당성향(%),0.00,0.00,13.02,10.79,6.81,5.36,3.57,2.44
발행주식수(보통주),"7,440,408","7,856,294","10,000,000","10,000,000","10,000,000",,,
