주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,295,402,431,"1,218","5,051"
영업이익,-69,-44,-80,687,"2,601"
영업이익(발표기준),-69,-44,-80,687,"2,601"
세전계속사업이익,-106,-61,-216,625,"2,568"
당기순이익,-92,-64,-207,478,"1,901"
  당기순이익(지배),-65,-42,-176,483,"1,897"
  당기순이익(비지배),-27,-21,-31,-5,4
자산총계,934,948,697,"1,702","4,420"
부채총계,393,514,418,835,"1,520"
자본총계,541,434,279,867,"2,900"
  자본총계(지배),441,374,246,837,"2,866"
  자본총계(비지배),100,,33,30,35
자본금,15,15,20,20,22
영업활동현금흐름,-54,-57,-4,356,"1,635"
투자활동현금흐름,-116,-49,32,-88,-349
재무활동현금흐름,17,86,-7,164,180
CAPEX,42,17,31,104,341
FCF,-96,-74,-35,253,"1,294"
이자발생부채,290,434,381,473,701
영업이익률,-23.27,-10.89,-18.67,56.41,51.50
순이익률,-31.25,-15.87,-47.97,39.26,37.63
ROE(%),-12.78,-10.42,-56.79,89.16,102.45
ROA(%),-9.04,-6.78,-25.10,39.86,62.10
부채비율,72.63,118.45,149.93,96.33,52.39
자본유보율,"2,967.16","2,476.91","1,646.48","4,559.08","13,626.27"
EPS(원),-240,-157,-600,"1,400","5,223"
PER(배),N/A,N/A,N/A,15.75,3.06
BPS(원),"1,628","1,381",732,"2,305","7,892"
PBR(배),2.81,3.10,2.82,9.56,2.03
현금DPS(원),0,0,0,,
현금배당수익률,0.00,0.00,0.00,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"27,064,930","27,064,930","33,577,659","36,315,527","36,315,527"
