주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,239","3,762","3,670","4,034","5,340"
영업이익,77,551,457,469,702
영업이익(발표기준),77,551,457,469,702
세전계속사업이익,145,762,415,517,756
당기순이익,92,646,321,415,602
  당기순이익(지배),72,590,288,362,531
  당기순이익(비지배),20,56,33,53,70
자산총계,"5,118","5,427","5,308","5,866","6,818"
부채총계,"2,122","1,758","1,331","1,517","1,895"
자본총계,"2,997","3,669","3,977","4,349","4,923"
  자본총계(지배),"2,748","3,365","3,598","3,918","4,423"
  자본총계(비지배),248,304,379,431,501
자본금,70,74,81,81,81
영업활동현금흐름,-3,715,515,581,589
투자활동현금흐름,-105,-138,-215,-580,-642
재무활동현금흐름,91,-468,-356,8,189
CAPEX,282,351,371,484,516
FCF,-285,364,144,97,73
이자발생부채,"1,374",917,594,653,876
영업이익률,2.37,14.66,12.44,11.62,13.15
순이익률,2.83,17.18,8.75,10.29,11.27
ROE(%),2.65,19.31,8.26,9.64,12.74
ROA(%),1.69,12.26,5.98,7.43,9.49
부채비율,70.79,47.91,33.47,34.89,38.49
자본유보율,"3,831.78","4,483.57","4,355.21","4,767.16","5,391.17"
EPS(원),442,"3,650","1,779","2,241","3,286"
PER(배),13.74,2.23,4.62,5.36,4.85
BPS(원),"17,051","20,876","22,323","24,537","27,697"
PBR(배),0.36,0.39,0.37,0.49,0.58
현금DPS(원),43,45,125,125,175
현금배당수익률,0.71,0.56,1.52,1.04,1.10
현금배당성향(%),9.75,1.24,7.01,5.51,5.26
발행주식수(보통주),"16,170,000","16,170,000","16,170,000","16,170,000","16,170,000"
