주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,018","1,128","1,028","1,126","1,292"
영업이익,30,9,37,72,118
영업이익(발표기준),30,9,37,72,118
세전계속사업이익,117,20,79,56,149
당기순이익,93,17,-134,879,23
  당기순이익(지배),95,26,-35,883,11
  당기순이익(비지배),-3,-9,-99,-5,12
자산총계,"1,787","1,795","2,255","2,878","3,012"
부채총계,835,615,"1,177",893,990
자본총계,952,"1,180","1,078","1,985","2,022"
  자본총계(지배),943,"1,180","1,133","1,981","2,006"
  자본총계(비지배),9,,-55,4,15
자본금,47,53,53,53,54
영업활동현금흐름,131,156,145,206,212
투자활동현금흐름,29,-179,-581,-43,-44
재무활동현금흐름,8,-91,273,-46,-65
CAPEX,112,72,162,130,90
FCF,19,84,-17,75,122
이자발생부채,436,117,464,372,345
영업이익률,2.97,0.82,3.61,6.36,9.13
순이익률,9.11,1.51,-13.02,78.04,1.79
ROE(%),10.78,2.49,-3.03,56.72,0.56
ROA(%),5.48,0.95,-6.61,34.24,0.78
부채비율,87.77,52.06,109.17,44.96,48.99
자본유보율,"2,031.73","2,407.89","2,354.62","4,023.42","4,011.65"
EPS(원),"1,017",251,-330,"8,323",104
PER(배),35.71,116.83,N/A,3.26,283.77
BPS(원),"10,360","11,778","11,480","20,306","20,290"
PBR(배),3.50,2.49,2.16,1.33,1.45
현금DPS(원),0,0,0,300,300
현금배당수익률,0.00,0.00,0.00,1.11,1.02
현금배당성향(%),0.00,0.00,0.00,3.31,266.82
발행주식수(보통주),"9,431,447","10,605,454","10,605,454","10,631,654","10,841,400"
