주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"7,042","8,920","12,744","12,165","15,218"
영업이익,238,274,667,268,513
영업이익(발표기준),238,274,667,268,513
세전계속사업이익,-151,69,511,"-1,385",402
당기순이익,-112,50,348,"-1,460",202
  당기순이익(지배),-87,35,170,-924,-82
  당기순이익(비지배),-25,15,178,-536,284
자산총계,"6,081","7,007","10,081","10,253","13,084"
부채총계,"4,690","5,851","7,958","7,882","9,615"
자본총계,"1,391","1,156","2,123","2,372","3,469"
  자본총계(지배),883,825,"1,639",477,"1,394"
  자본총계(비지배),508,,484,"1,895","2,075"
자본금,136,136,169,174,218
영업활동현금흐름,653,878,"1,599",668,175
투자활동현금흐름,-685,-413,"-2,221",-443,"-1,099"
재무활동현금흐름,167,-539,955,112,"1,226"
CAPEX,739,420,"2,040",902,"1,320"
FCF,-86,458,-441,-234,"-1,145"
이자발생부채,"3,544","3,823","4,942","5,300","6,217"
영업이익률,3.38,3.07,5.24,2.21,3.37
순이익률,-1.60,0.56,2.73,-12.00,1.32
ROE(%),-10.90,4.10,13.84,-87.38,-8.80
ROA(%),-1.81,0.77,4.08,-14.36,1.73
부채비율,337.12,506.02,374.91,332.33,277.18
자본유보율,481.24,479.46,578.47,22.24,403.02
EPS(원),-472,129,551,"-2,693",-231
PER(배),N/A,16.21,10.93,N/A,N/A
BPS(원),"3,254","3,039","4,859","1,375","3,201"
PBR(배),0.80,0.69,1.24,6.46,1.74
현금DPS(원),75,50,75,50,
현금배당수익률,2.90,2.40,1.25,0.56,
현금배당성향(%),-15.54,38.78,14.85,-1.88,
발행주식수(보통주),"27,204,282","27,205,022","33,800,028","34,727,204","43,604,330"
