주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,601,647,756,817,920
영업이익,31,30,17,49,57
영업이익(발표기준),31,30,17,49,57
세전계속사업이익,34,88,21,51,67
당기순이익,42,88,20,49,75
  당기순이익(지배),42,87,21,49,73
  당기순이익(비지배),0,1,-1,0,2
자산총계,493,563,594,607,875
부채총계,78,79,110,107,229
자본총계,415,485,484,500,646
  자본총계(지배),414,483,483,498,637
  자본총계(비지배),1,,1,2,10
자본금,55,55,55,55,55
영업활동현금흐름,74,36,84,39,123
투자활동현금흐름,-77,-34,-22,-14,-129
재무활동현금흐름,7,-17,-28,-40,121
CAPEX,13,3,3,3,8
FCF,61,33,81,35,115
이자발생부채,0,0,3,22,80
영업이익률,5.16,4.61,2.24,5.98,6.15
순이익률,6.96,13.64,2.62,6.04,8.18
ROE(%),10.80,19.40,4.26,9.97,12.86
ROA(%),8.99,16.69,3.42,8.21,10.15
부채비율,18.79,16.19,22.66,21.39,35.38
자본유보율,727.81,870.54,884.48,948.75,"1,102.19"
EPS(원),391,791,187,445,664
PER(배),11.71,5.72,23.41,10.72,10.70
BPS(원),"4,093","4,883","4,971","5,427","6,129"
PBR(배),1.12,0.93,0.88,0.88,1.16
현금DPS(원),70,140,140,160,160
현금배당수익률,1.53,3.09,3.20,3.35,2.25
현금배당성향(%),16.85,15.97,66.17,30.04,22.77
발행주식수(보통주),"10,996,119","10,996,119","10,996,119","10,996,119","10,996,119"
