주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,272,988,"1,191","1,307","1,097"
영업이익,29,295,405,446,345
영업이익(발표기준),29,295,405,446,345
세전계속사업이익,30,279,346,381,325
당기순이익,31,233,279,294,259
  당기순이익(지배),25,107,111,104,92
  당기순이익(비지배),5,126,167,190,167
자산총계,"1,494","1,525","1,751","2,177","2,242"
부채총계,839,612,764,526,488
자본총계,655,913,988,"1,651","1,754"
  자본총계(지배),564,694,704,946,"1,020"
  자본총계(비지배),91,,284,705,735
자본금,155,156,156,156,156
영업활동현금흐름,22,303,477,321,306
투자활동현금흐름,-37,-315,5,-16,-410
재무활동현금흐름,363,-19,-270,138,-244
CAPEX,1,14,4,5,5
FCF,20,289,473,316,300
이자발생부채,462,457,528,361,356
영업이익률,10.72,29.85,33.97,34.12,31.45
순이익률,11.24,23.63,23.40,22.51,23.59
ROE(%),4.93,17.07,15.94,12.62,9.32
ROA(%),3.11,15.46,17.01,14.98,11.71
부채비율,128.05,67.01,77.31,31.83,27.82
자본유보율,264.49,337.82,409.11,589.14,540.38
EPS(원),82,345,356,333,293
PER(배),97.42,16.25,16.14,18.50,26.28
BPS(원),"1,819","2,219","2,252","3,027","3,262"
PBR(배),4.38,2.52,2.55,2.04,2.36
현금DPS(원),0,0,0,65,
현금배당수익률,0.00,0.00,0.00,1.06,
현금배당성향(%),0.00,0.00,0.00,19.52,
발행주식수(보통주),"31,007,770","31,257,770","31,257,770","31,257,770","31,257,770"
