주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,367,222,313,347,459
영업이익,-14,-54,-10,-26,-48
영업이익(발표기준),-14,-54,-10,-26,-48
세전계속사업이익,-88,-95,38,-266,"-1,025"
당기순이익,-87,-83,8,-261,"-1,026"
  당기순이익(지배),-78,-72,23,-251,"-1,022"
  당기순이익(비지배),-9,-11,-16,-10,-4
자산총계,"1,164",864,"1,903","1,335","1,797"
부채총계,471,183,"1,008",397,405
자본총계,694,682,896,938,"1,392"
  자본총계(지배),827,825,"1,054","1,076","1,458"
  자본총계(비지배),-133,-143,-159,-139,-66
자본금,253,267,387,63,792
영업활동현금흐름,99,14,-65,-19,-203
투자활동현금흐름,-296,-85,-364,-166,-120
재무활동현금흐름,-92,-3,452,160,602
CAPEX,12,5,6,38,6
FCF,87,9,-71,-56,-209
이자발생부채,70,1,607,137,94
영업이익률,-3.89,-24.13,-3.26,-7.41,-10.42
순이익률,-23.63,-37.56,2.46,-75.25,-223.59
ROE(%),-9.35,-8.76,2.49,-23.53,-80.62
ROA(%),-7.02,-8.22,0.55,-16.11,-65.53
부채비율,67.84,26.77,112.51,42.37,29.12
자본유보율,240.58,220.51,178.39,"1,652.54",102.78
EPS(원),-261,-232,58,-464,-922
PER(배),N/A,N/A,21.93,N/A,N/A
BPS(원),"2,729","2,580","2,273","1,418",920
PBR(배),1.97,0.51,0.56,0.68,0.77
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"30,370,458","32,074,785","46,382,550","75,882,399","158,489,750"
