주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,526,662,728,"1,441","1,577"
영업이익,29,65,150,660,519
영업이익(발표기준),29,65,150,660,519
세전계속사업이익,-30,-18,131,602,560
당기순이익,-31,-25,119,483,474
  당기순이익(지배),-21,-17,116,455,444
  당기순이익(비지배),-10,-8,2,28,30
자산총계,"1,082","1,034","1,013","1,635","1,922"
부채총계,378,354,242,374,310
자본총계,703,680,771,"1,261","1,612"
  자본총계(지배),679,653,735,"1,199","1,511"
  자본총계(비지배),25,,36,62,101
자본금,233,234,235,235,235
영업활동현금흐름,9,53,172,446,499
투자활동현금흐름,-144,20,-9,-399,-156
재무활동현금흐름,231,-41,-187,-41,-199
CAPEX,60,36,47,41,182
FCF,-51,17,125,406,317
이자발생부채,284,264,160,119,69
영업이익률,5.46,9.81,20.63,45.80,32.93
순이익률,-5.97,-3.73,16.34,33.52,30.05
ROE(%),-3.00,-2.54,16.78,47.04,32.75
ROA(%),-3.16,-2.34,11.62,36.50,26.65
부채비율,53.78,52.07,31.33,29.64,19.23
자본유보율,216.29,203.59,243.50,430.76,597.72
EPS(원),-92,-72,497,"1,938","1,889"
PER(배),N/A,N/A,19.43,12.23,8.89
BPS(원),"2,948","2,823","3,203","5,202","6,708"
PBR(배),6.07,3.79,3.01,4.56,2.50
현금DPS(원),50,50,50,200,200
현금배당수익률,0.28,0.47,0.52,0.84,1.19
현금배당성향(%),-53.60,-68.43,9.86,10.13,9.62
발행주식수(보통주),"23,301,287","23,418,328","23,468,542","23,486,560","23,486,560"
