주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,532,789,671,220,475
영업이익,24,41,-26,-146,-179
영업이익(발표기준),24,41,-26,-146,-179
세전계속사업이익,3,33,-22,-156,-199
당기순이익,3,35,-18,-179,-199
  당기순이익(지배),3,35,-18,-179,-199
  당기순이익(비지배),,,,,
자산총계,690,812,758,517,688
부채총계,344,431,400,333,516
자본총계,346,381,359,184,172
  자본총계(지배),346,381,359,184,172
  자본총계(비지배),,,,,
자본금,35,35,35,36,36
영업활동현금흐름,-7,-88,84,-34,-160
투자활동현금흐름,-46,19,-17,-25,-90
재무활동현금흐름,110,10,64,20,115
CAPEX,7,5,16,0,12
FCF,-14,-93,68,-34,-172
이자발생부채,93,103,177,197,332
영업이익률,4.53,5.22,-3.93,-66.29,-37.70
순이익률,0.62,4.44,-2.63,-81.59,-41.77
ROE(%),1.19,9.64,-4.78,-66.13,-111.58
ROA(%),0.53,4.67,-2.25,-28.11,-32.97
부채비율,99.27,113.19,111.52,181.61,298.99
자본유보율,898.57,995.98,927.66,429.68,-20.67
EPS(원),27,254,-128,"-1,295","-1,426"
PER(배),105.50,10.68,N/A,N/A,N/A
BPS(원),"2,549","2,806","2,640","1,340","1,264"
PBR(배),1.12,0.97,0.94,2.55,6.37
현금DPS(원),0,26,0,0,0
현금배당수익률,0.00,0.94,0.00,0.00,0.00
현금배당성향(%),0.00,9.74,0.00,0.00,
발행주식수(보통주),"13,796,327","13,796,327","13,796,327","13,913,825","13,943,199"
