주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,590","1,470","1,359","1,414","1,535"
영업이익,75,-12,31,68,75
영업이익(발표기준),75,-12,31,68,75
세전계속사업이익,58,-40,23,66,65
당기순이익,43,-105,-32,33,38
  당기순이익(지배),46,-102,-30,36,40
  당기순이익(비지배),-3,-3,-2,-3,-2
자산총계,"2,063","1,648","1,563","1,372","1,243"
부채총계,"1,268",945,893,672,490
자본총계,795,702,670,700,754
  자본총계(지배),774,685,654,687,741
  자본총계(비지배),20,,16,13,13
자본금,58,58,58,58,58
영업활동현금흐름,21,197,-18,188,-18
투자활동현금흐름,-109,33,-8,123,133
재무활동현금흐름,71,-262,-60,-190,-232
CAPEX,123,22,9,11,4
FCF,-102,175,-27,177,-22
이자발생부채,895,631,592,317,198
영업이익률,4.73,-0.82,2.31,4.80,4.88
순이익률,2.69,-7.11,-2.36,2.34,2.48
ROE(%),6.04,-13.93,-4.46,5.33,5.60
ROA(%),2.08,-5.63,-2.00,2.25,2.91
부채비율,159.61,134.64,133.22,95.91,64.95
자본유보율,"1,305.97","1,137.56","1,078.12","1,127.53","1,179.20"
EPS(원),396,-873,-257,307,343
PER(배),9.01,N/A,N/A,29.44,21.61
BPS(원),"6,645","5,878","5,618","5,898","6,360"
PBR(배),0.54,0.53,0.47,1.53,1.17
현금DPS(원),0,40,60,85,70
현금배당수익률,0.00,1.28,2.27,0.94,0.94
현금배당성향(%),0.00,-4.58,-23.39,27.68,20.39
발행주식수(보통주),"11,650,000","11,650,000","11,650,000","11,650,000","11,650,000"
