주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,,,,,
영업이익,,-77,-162,-313,-519
영업이익(발표기준),,-77,-162,-313,-519
세전계속사업이익,,-70,-142,-304,-524
당기순이익,,-70,-142,-305,-525
  당기순이익(지배),,-70,-142,-305,-525
  당기순이익(비지배),,,,,
자산총계,,548,"1,213",956,"1,870"
부채총계,,8,54,114,250
자본총계,,540,"1,159",842,"1,620"
  자본총계(지배),,540,"1,159",842,"1,620"
  자본총계(비지배),,,,,
자본금,,0,0,0,0
영업활동현금흐름,,-66,-148,-289,-339
투자활동현금흐름,,6,-42,42,-38
재무활동현금흐름,,379,726,0,"1,150"
CAPEX,,1,4,11,27
FCF,,-67,-152,-300,-366
이자발생부채,,0,28,29,58
영업이익률,,,,,
순이익률,,,,,
ROE(%),,,-16.71,-30.44,-42.62
ROA(%),,,-16.12,-28.08,-37.13
부채비율,,1.49,4.64,13.56,15.42
자본유보율,,"3,606,527.92","5,990,852.65","4,424,067.30","6,351,610.48"
EPS(원),,-117,-172,-369,-549
PER(배),,,,,N/A
BPS(원),,656,"1,408","1,018","1,644"
PBR(배),,0.00,0.00,0.00,6.30
현금DPS(원),0,0,0,0,
현금배당수익률,,,,,
현금배당성향(%),,0.00,0.00,0.00,
발행주식수(보통주),"59,158,340","82,325,340","82,325,340","82,725,340","98,582,010"
