주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,140,529,951,934,"1,096"
영업이익,-9,-3,59,37,17
영업이익(발표기준),-9,-3,59,37,17
세전계속사업이익,-83,-77,66,138,383
당기순이익,56,-122,34,97,346
  당기순이익(지배),-5,-233,34,97,346
  당기순이익(비지배),61,112,,,
자산총계,"3,824","1,890","1,877","2,008","2,380"
부채총계,"2,943",778,551,518,487
자본총계,881,"1,112","1,326","1,490","1,893"
  자본총계(지배),298,"1,112","1,326","1,490","1,893"
  자본총계(비지배),584,,,,
자본금,55,62,72,79,83
영업활동현금흐름,219,30,-50,-68,122
투자활동현금흐름,"-1,985",-705,57,56,934
재무활동현금흐름,"1,604",656,-53,23,-33
CAPEX,443,79,3,1,7
FCF,-224,-49,-53,-69,115
이자발생부채,"1,597",671,442,401,315
영업이익률,-6.54,-0.52,6.18,3.96,1.58
순이익률,39.81,-23.03,3.54,10.39,31.53
ROE(%),-1.45,-33.13,2.76,6.89,20.42
ROA(%),2.44,-4.26,1.79,5.00,15.75
부채비율,333.90,69.99,41.54,34.75,25.74
자본유보율,511.23,"1,762.20","1,742.19","1,799.37","2,177.19"
EPS(원),-10,-395,52,127,424
PER(배),N/A,N/A,29.47,11.13,4.03
BPS(원),573,"1,886","1,839","1,897","2,276"
PBR(배),5.94,0.97,0.83,0.74,0.75
현금DPS(원),0,0,10,0,20
현금배당수익률,0.00,0.00,0.66,0.00,1.17
현금배당성향(%),0.00,0.00,21.42,0.00,4.82
발행주식수(보통주),"54,600,335","61,629,126","72,111,959","78,565,284","83,178,127"
