주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,490,468,353,238,331
영업이익,-18,-71,-46,-27,21
영업이익(발표기준),-18,-71,-46,-27,21
세전계속사업이익,-16,-293,-83,-30,67
당기순이익,-9,-337,-89,-34,63
  당기순이익(지배),-9,-337,-89,-34,63
  당기순이익(비지배),,,,,
자산총계,577,637,257,215,334
부채총계,258,401,117,73,48
자본총계,319,236,140,141,286
  자본총계(지배),319,236,140,141,286
  자본총계(비지배),,,,,
자본금,65,116,116,124,154
영업활동현금흐름,24,-79,-21,-20,-1
투자활동현금흐름,-5,-345,233,33,-11
재무활동현금흐름,-44,417,-277,-11,65
CAPEX,28,16,21,1,12
FCF,-4,-95,-42,-21,-13
이자발생부채,137,233,58,27,2
영업이익률,-3.70,-15.15,-13.18,-11.44,6.22
순이익률,-1.80,-72.01,-25.12,-14.46,19.03
ROE(%),-2.69,-121.46,-47.13,-24.46,29.52
ROA(%),-1.45,-55.50,-19.82,-14.60,23.01
부채비율,81.01,169.98,83.37,51.83,16.67
자본유보율,395.61,114.98,37.91,25.76,91.03
EPS(원),-95,"-3,218",-634,-246,231
PER(배),N/A,N/A,N/A,N/A,10.77
BPS(원),"3,481","1,748","1,044",785,947
PBR(배),1.98,1.86,2.38,3.16,2.62
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"9,299,886","13,978,357","13,978,357","18,574,168","30,755,643"
