주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"1,496","1,507","1,519","1,508","1,699"
영업이익,89,75,89,99,94
영업이익(발표기준),89,75,89,99,94
세전계속사업이익,80,81,92,99,100
당기순이익,64,67,76,78,94
  당기순이익(지배),59,63,75,77,93
  당기순이익(비지배),5,4,2,1,1
자산총계,"1,212","1,287","1,269","1,330","1,357"
부채총계,603,543,462,461,394
자본총계,608,744,806,870,962
  자본총계(지배),573,735,796,863,955
  자본총계(비지배),35,,10,6,8
자본금,58,85,85,85,85
영업활동현금흐름,87,94,118,147,51
투자활동현금흐름,-15,-41,-85,-144,22
재무활동현금흐름,-41,7,-78,-56,-78
CAPEX,17,28,60,34,25
FCF,70,65,57,113,26
이자발생부채,338,275,208,168,103
영업이익률,5.92,4.99,5.88,6.55,5.52
순이익률,4.28,4.43,5.03,5.18,5.54
ROE(%),10.70,9.59,9.79,9.29,10.20
ROA(%),5.29,5.34,5.98,6.01,7.00
부채비율,99.13,72.99,57.34,52.98,40.95
자본유보율,898.65,771.08,843.60,923.13,"1,027.21"
EPS(원),451,448,442,455,547
PER(배),10.03,7.10,7.63,11.09,7.82
BPS(원),"4,414","4,358","4,723","5,123","5,636"
PBR(배),1.03,0.73,0.71,0.99,0.76
현금DPS(원),62,50,50,60,50
현금배당수익률,1.37,1.57,1.48,1.19,1.17
현금배당성향(%),13.67,13.43,11.25,13.11,9.13
발행주식수(보통주),"13,033,144","16,941,974","16,941,974","16,941,974","16,941,974"
