주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,804,"1,177","1,590","1,664","1,892"
영업이익,43,96,31,-12,80
영업이익(발표기준),43,96,31,-12,80
세전계속사업이익,67,76,277,-95,13
당기순이익,41,48,199,-115,6
  당기순이익(지배),48,51,221,-87,14
  당기순이익(비지배),-7,-3,-23,-28,-8
자산총계,"1,127","1,414","1,835","1,682","2,259"
부채총계,492,588,775,785,"1,342"
자본총계,636,826,"1,060",897,916
  자본총계(지배),648,805,"1,055",968,991
  자본총계(비지배),-12,,5,-71,-75
자본금,88,100,100,100,100
영업활동현금흐름,-18,58,-18,-75,12
투자활동현금흐름,80,-97,106,28,-318
재무활동현금흐름,-49,52,81,-12,246
CAPEX,34,33,48,81,48
FCF,-51,25,-66,-156,-36
이자발생부채,276,281,390,419,766
영업이익률,5.40,8.13,1.97,-0.72,4.25
순이익률,5.10,4.07,12.51,-6.91,0.34
ROE(%),7.79,7.07,23.82,-8.64,1.42
ROA(%),3.65,3.77,12.24,-6.54,0.32
부채비율,77.39,71.16,73.15,87.54,146.48
자본유보율,628.46,703.18,942.57,883.83,898.50
EPS(원),276,267,"1,108",-436,69
PER(배),16.86,14.08,3.92,N/A,82.37
BPS(원),"3,660","4,029","5,270","5,041","5,162"
PBR(배),1.27,0.93,0.82,1.61,1.11
현금DPS(원),0,0,63,,
현금배당수익률,0.00,0.00,1.45,,
현금배당성향(%),0.00,0.00,5.69,0.00,
발행주식수(보통주),"17,695,692","19,978,940","20,014,594","20,087,800","20,087,800"
