주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,553,481,373,394,475
영업이익,21,-85,-245,-44,10
영업이익(발표기준),21,-85,-245,-44,10
세전계속사업이익,5,-105,-440,-73,36
당기순이익,10,-94,-394,-253,580
  당기순이익(지배),4,-99,-383,-246,605
  당기순이익(비지배),6,5,-10,-7,-25
자산총계,882,929,732,597,982
부채총계,439,495,618,438,209
자본총계,443,434,114,159,773
  자본총계(지배),418,404,99,151,787
  자본총계(비지배),26,31,16,8,-13
자본금,53,54,55,74,75
영업활동현금흐름,22,-32,-113,-39,-155
투자활동현금흐름,-94,-34,-40,44,725
재무활동현금흐름,79,121,176,5,-158
CAPEX,9,6,11,10,5
FCF,14,-38,-124,-49,-160
이자발생부채,342,374,485,259,50
영업이익률,3.82,-17.70,-65.66,-11.09,2.12
순이익률,1.85,-19.62,-105.57,-64.28,122.23
ROE(%),1.01,-24.10,-152.52,-196.84,128.95
ROA(%),1.16,-10.41,-47.39,-38.12,73.49
부채비율,99.02,113.96,539.53,275.18,26.97
자본유보율,658.41,600.54,36.74,-13.56,909.98
EPS(원),35,-847,"-3,228","-1,946","4,072"
PER(배),560.93,N/A,N/A,N/A,1.34
BPS(원),"3,795","3,524",834,"1,039","5,309"
PBR(배),5.13,5.61,23.25,5.53,1.02
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"11,627,491","11,785,043","12,012,853","14,707,614","14,971,256"
