주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)","2022/12(E)
(IFRS연결)","2023/12(E)
(IFRS연결)","2024/12(E)
(IFRS연결)"
매출액,"2,758","2,871","1,784","2,460","3,752","3,972","4,445","4,320"
영업이익,633,578,117,317,622,689,840,870
영업이익(발표기준),633,578,117,317,622,,,
세전계속사업이익,695,531,119,385,781,783,927,910
당기순이익,543,424,98,300,740,609,722,710
  당기순이익(지배),543,424,98,300,740,610,721,710
  당기순이익(비지배),0,0,0,,,,,
자산총계,"2,425","2,418","2,479","2,749","3,369","3,923","4,561","5,300"
부채총계,529,294,330,384,420,477,513,550
자본총계,"1,896","2,124","2,149","2,365","2,949","3,446","4,048","4,750"
  자본총계(지배),"1,896","2,124","2,149","2,365","2,949","3,446","4,048","4,750"
  자본총계(비지배),0,,,,,,,
자본금,99,99,99,99,99,100,100,100
영업활동현금흐름,367,360,333,248,765,730,696,700
투자활동현금흐름,-503,67,-43,-278,-338,-58,-139,10
재무활동현금흐름,-73,-228,26,-158,-192,-104,-110,-100
CAPEX,113,13,9,113,126,88,106,10
FCF,254,347,324,134,639,520,550,
이자발생부채,94,6,102,46,3,,,
영업이익률,22.96,20.14,6.59,12.88,16.57,17.34,18.89,20.14
순이익률,19.68,14.78,5.47,12.20,19.72,15.34,16.24,16.43
ROE(%),32.17,21.09,4.56,13.30,27.84,19.07,19.23,16.14
ROA(%),25.40,17.52,3.98,11.48,24.19,16.71,17.02,14.40
부채비율,27.90,13.83,15.35,16.22,14.24,13.84,12.68,11.58
자본유보율,"1,920.69","2,206.92","2,225.00","2,463.55","3,108.33",,,
EPS(원),"2,772","2,145",493,"1,519","3,743","3,086","3,646","3,592"
PER(배),13.78,5.66,50.68,19.53,7.95,8.80,7.45,7.56
BPS(원),"9,731","11,072","11,202","12,521","15,906","18,973","22,283","26,150"
PBR(배),3.93,1.10,2.23,2.37,1.87,1.43,1.22,1.04
현금DPS(원),400,400,300,450,560,637,653,560
현금배당수익률,1.05,3.29,1.20,1.52,1.88,2.35,2.41,2.06
현금배당성향(%),14.35,18.10,59.03,28.32,14.03,20.63,17.92,15.59
발행주식수(보통주),"19,768,226","19,768,226","19,768,226","19,768,226","19,768,226",,,
