주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,112,176,219,103,84
영업이익,-26,-3,-8,-20,-26
영업이익(발표기준),-26,-3,-8,-20,-26
세전계속사업이익,-50,87,-69,82,26
당기순이익,-40,86,-68,111,26
  당기순이익(지배),-33,87,-68,111,26
  당기순이익(비지배),-7,-1,-1,0,0
자산총계,"1,417","2,379","2,184","2,369","2,267"
부채총계,271,207,82,54,45
자본총계,"1,147","2,172","2,101","2,315","2,222"
  자본총계(지배),"1,148","2,175","2,105","2,318","2,226"
  자본총계(비지배),-1,,-3,-4,-4
자본금,252,893,893,893,893
영업활동현금흐름,7,44,10,34,-133
투자활동현금흐름,"-1,132",-983,180,110,-68
재무활동현금흐름,"1,241",866,-114,-2,-1
CAPEX,1,0,1,0,0
FCF,6,43,9,34,-133
이자발생부채,168,121,14,5,2
영업이익률,-23.18,-1.49,-3.50,-19.47,-30.65
순이익률,-35.34,48.94,-31.27,107.18,31.45
ROE(%),-5.35,5.26,-3.16,5.01,1.17
ROA(%),-5.05,4.53,-3.00,4.86,1.14
부채비율,23.60,9.54,3.91,2.35,2.03
자본유보율,356.32,143.96,136.12,148.53,151.52
EPS(원),-33,60,-38,62,15
PER(배),N/A,12.16,N/A,11.96,47.27
BPS(원),"1,143","1,218","1,179","1,299","1,247"
PBR(배),1.42,0.60,0.70,0.57,0.56
현금DPS(원),0,,,,
현금배당수익률,0.00,,,,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"100,644,469","178,695,217","178,695,217","178,695,217","178,695,217"
