주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,128,87,76,41,135
영업이익,-37,-44,-71,-23,14
영업이익(발표기준),-37,-44,-71,-23,14
세전계속사업이익,-82,-63,-246,14,14
당기순이익,-80,-56,-249,16,8
  당기순이익(지배),-80,-56,-249,16,8
  당기순이익(비지배),0,0,,,
자산총계,172,413,161,206,261
부채총계,38,287,212,62,110
자본총계,133,126,-51,144,152
  자본총계(지배),134,126,-51,144,152
  자본총계(비지배),0,0,0,0,0
자본금,111,114,13,181,181
영업활동현금흐름,4,-29,-65,-5,20
투자활동현금흐름,-63,-132,-47,9,-54
재무활동현금흐름,77,292,-33,67,-4
CAPEX,3,99,40,6,2
FCF,1,-128,-105,-11,19
이자발생부채,16,222,180,42,68
영업이익률,-28.85,-50.76,-93.45,-54.44,10.04
순이익률,-62.30,-64.32,-325.58,39.52,5.71
ROE(%),-59.45,-43.08,-664.43,35.13,5.21
ROA(%),-45.52,-19.11,-86.75,8.91,3.29
부채비율,28.68,228.15,-416.13,43.31,72.28
자본유보율,18.88,7.78,-521.26,-20.42,-16.13
EPS(원),"-4,397","-2,900","-11,793",452,21
PER(배),N/A,N/A,N/A,2.89,61.34
BPS(원),"6,958","6,387","-2,292",398,419
PBR(배),0.75,0.55,N/A,3.28,3.11
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"1,918,680","1,969,504","2,223,910","36,223,910","36,223,910"
