주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,521,548,598,708,753
영업이익,38,37,30,51,27
영업이익(발표기준),38,37,30,51,27
세전계속사업이익,24,43,34,44,-19
당기순이익,16,37,28,36,-20
  당기순이익(지배),16,37,28,36,-21
  당기순이익(비지배),,,,,1
자산총계,503,590,621,650,"1,065"
부채총계,134,109,106,116,527
자본총계,368,481,515,534,537
  자본총계(지배),368,481,515,534,530
  자본총계(비지배),,,,,8
자본금,32,38,39,39,78
영업활동현금흐름,39,25,18,61,-15
투자활동현금흐름,-14,-18,-40,-39,-199
재무활동현금흐름,-12,38,-20,-5,257
CAPEX,9,8,18,4,123
FCF,30,16,0,57,-138
이자발생부채,71,38,23,27,223
영업이익률,7.20,6.73,4.94,7.22,3.55
순이익률,3.00,6.81,4.73,5.05,-2.62
ROE(%),4.80,8.78,5.68,6.81,-3.94
ROA(%),3.05,6.83,4.67,5.62,-2.30
부채비율,36.45,22.59,20.67,21.70,98.13
자본유보율,"1,002.53","1,118.68","1,187.85","1,277.37",571.85
EPS(원),144,284,183,230,-135
PER(배),,7.59,15.88,21.47,N/A
BPS(원),"2,885","3,134","3,315","3,485","3,491"
PBR(배),0.00,0.69,0.87,1.42,1.30
현금DPS(원),0,0,0,0,50
현금배당수익률,,0.00,0.00,0.00,1.10
현금배당성향(%),0.00,0.00,0.00,0.00,-36.37
발행주식수(보통주),"12,774,050","15,362,050","15,526,404","15,526,404","15,526,404"
