주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,699,"1,095","1,128","1,074","2,268"
영업이익,-67,134,103,55,264
영업이익(발표기준),-67,134,103,55,264
세전계속사업이익,-125,124,30,-11,216
당기순이익,-130,107,34,-13,175
  당기순이익(지배),-145,70,28,11,149
  당기순이익(비지배),14,37,6,-24,26
자산총계,741,"1,240","1,359","1,589","2,076"
부채총계,380,542,746,885,976
자본총계,361,697,613,704,"1,101"
  자본총계(지배),257,534,605,706,778
  자본총계(비지배),104,,8,-2,323
자본금,107,136,192,171,172
영업활동현금흐름,-55,-110,-35,-32,488
투자활동현금흐름,13,-36,-32,-311,121
재무활동현금흐름,135,213,69,278,-385
CAPEX,20,13,46,20,20
FCF,-75,-123,-81,-52,468
이자발생부채,232,277,555,754,575
영업이익률,-9.56,12.24,9.10,5.08,11.64
순이익률,-18.62,9.78,3.03,-1.22,7.72
ROE(%),,17.62,4.98,1.69,20.09
ROA(%),,10.81,2.63,-0.89,9.55
부채비율,105.16,77.80,121.86,125.65,88.61
자본유보율,165.37,326.88,524.48,639.12,506.51
EPS(원),-749,276,96,32,434
PER(배),N/A,30.07,93.94,275.09,16.46
BPS(원),"1,197","1,982","1,919","2,177","2,368"
PBR(배),3.34,4.19,4.69,4.08,3.02
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"21,478,034","27,199,868","38,351,371","34,159,521","34,483,893"
