주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,604","2,549","2,588","2,295","2,289"
영업이익,196,255,350,201,205
영업이익(발표기준),196,255,350,201,205
세전계속사업이익,112,182,288,144,159
당기순이익,86,141,222,111,121
  당기순이익(지배),86,141,222,111,121
  당기순이익(비지배),,,,,
자산총계,"4,485","3,893","4,167","4,537","4,897"
부채총계,"3,088","2,405","2,527","2,851","3,116"
자본총계,"1,397","1,488","1,639","1,686","1,781"
  자본총계(지배),"1,397","1,488","1,639","1,686","1,781"
  자본총계(비지배),,,,,
자본금,43,43,43,43,43
영업활동현금흐름,30,687,166,-261,61
투자활동현금흐름,-9,-41,-61,-73,5
재무활동현금흐름,113,-718,-39,279,61
CAPEX,8,4,3,9,4
FCF,22,683,163,-270,57
이자발생부채,"2,484","1,817","1,924","2,382","2,509"
영업이익률,7.53,9.99,13.51,8.76,8.94
순이익률,3.28,5.52,8.59,4.83,5.28
ROE(%),6.21,9.76,14.22,6.67,6.98
ROA(%),1.97,3.36,5.52,2.55,2.56
부채비율,220.99,161.60,154.16,169.08,174.94
자본유보율,"3,400.65","3,578.95","3,930.73","4,092.81","4,226.14"
EPS(원),996,"1,639","2,589","1,292","1,408"
PER(배),15.56,9.24,6.05,14.87,14.78
BPS(원),"17,168","18,066","19,899","20,979","21,711"
PBR(배),0.90,0.84,0.79,0.92,0.96
현금DPS(원),600,800,800,600,800
현금배당수익률,3.87,5.28,5.11,3.13,3.85
현금배당성향(%),57.07,46.82,29.64,43.47,54.28
발행주식수(보통주),"8,589,480","8,589,480","8,589,480","8,589,480","8,589,480"
