주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,866","3,909","4,280","3,742","4,578"
영업이익,593,457,132,-158,430
영업이익(발표기준),593,457,132,-158,430
세전계속사업이익,467,296,20,-359,349
당기순이익,356,219,6,-366,221
  당기순이익(지배),353,220,14,-351,214
  당기순이익(비지배),2,-1,-8,-15,6
자산총계,"7,415","8,318","8,470","8,545","8,434"
부채총계,"4,206","4,970","5,161","5,566","5,209"
자본총계,"3,209","3,348","3,310","2,979","3,225"
  자본총계(지배),"3,168","3,308","3,264","2,931","3,169"
  자본총계(비지배),41,,45,48,56
자본금,160,160,160,178,178
영업활동현금흐름,505,315,344,745,909
투자활동현금흐름,-723,-802,-422,-568,-350
재무활동현금흐름,280,423,107,377,-910
CAPEX,735,604,589,516,391
FCF,-230,-289,-245,229,518
이자발생부채,"3,314","3,933","4,335","4,897","4,265"
영업이익률,15.35,11.69,3.08,-4.23,9.39
순이익률,9.20,5.60,0.14,-9.79,4.82
ROE(%),12.03,6.80,0.42,-11.33,7.03
ROA(%),5.05,2.78,0.07,-4.30,2.60
부채비율,131.06,148.42,155.94,186.80,161.49
자본유보율,"1,941.77","2,031.84","1,995.45","1,602.96","1,699.46"
EPS(원),"1,186",700,44,"-1,114",627
PER(배),12.77,13.32,171.77,N/A,11.80
BPS(원),"10,074","10,518","10,380","8,573","9,269"
PBR(배),1.50,0.89,0.73,0.74,0.80
현금DPS(원),200,200,120,100,180
현금배당수익률,1.32,2.15,1.58,1.58,2.43
현금배당성향(%),17.32,28.58,271.22,-8.75,28.70
발행주식수(보통주),"30,093,322","30,506,398","30,573,819","30,573,819","30,573,819"
