주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,320,312,301,125,92
영업이익,15,21,26,-45,-98
영업이익(발표기준),15,21,26,-45,-98
세전계속사업이익,12,33,17,-79,-198
당기순이익,12,26,11,-83,-201
  당기순이익(지배),12,26,11,-83,-201
  당기순이익(비지배),,,,,
자산총계,495,540,642,937,805
부채총계,186,135,165,414,190
자본총계,309,405,478,523,616
  자본총계(지배),309,405,478,523,616
  자본총계(비지배),,,,,
자본금,163,169,173,180,193
영업활동현금흐름,-37,50,92,75,-5
투자활동현금흐름,7,-46,-147,-268,-124
재무활동현금흐름,-17,-21,79,330,30
CAPEX,15,71,31,252,37
FCF,-52,-21,61,-177,-43
이자발생부채,164,93,135,371,155
영업이익률,4.58,6.66,8.49,-36.29,-105.72
순이익률,3.81,8.38,3.73,-66.02,-216.97
ROE(%),4.96,7.34,2.54,-16.50,-35.21
ROA(%),2.37,5.06,1.90,-10.46,-23.01
부채비율,60.24,33.41,34.47,79.11,30.79
자본유보율,157.24,201.00,237.21,245.22,271.80
EPS(원),39,80,33,-230,-543
PER(배),135.65,68.09,429.64,N/A,N/A
BPS(원),948,"1,201","1,379","1,457","1,593"
PBR(배),5.56,4.51,10.19,20.04,15.85
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"32,574,192","33,718,859","34,645,692","35,915,877","38,659,722"
