주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,065","1,932","1,772","1,320","1,425"
영업이익,105,22,-69,-113,2
영업이익(발표기준),105,22,-69,-113,2
세전계속사업이익,83,28,-41,-117,27
당기순이익,75,-12,-45,-132,16
  당기순이익(지배),76,-11,-45,-132,16
  당기순이익(비지배),-1,-1,,,
자산총계,"1,302","1,715","1,666","1,431","1,247"
부채총계,800,687,702,592,386
자본총계,503,"1,028",964,839,861
  자본총계(지배),503,"1,028",964,839,861
  자본총계(비지배),0,,,,
자본금,39,49,49,49,49
영업활동현금흐름,54,-94,-143,-34,-51
투자활동현금흐름,-26,-1,-18,-3,3
재무활동현금흐름,-29,430,-34,-10,-14
CAPEX,12,10,13,5,1
FCF,42,-104,-156,-40,-52
이자발생부채,150,40,28,19,12
영업이익률,5.07,1.16,-3.89,-8.57,0.16
순이익률,3.62,-0.62,-2.55,-10.02,1.15
ROE(%),16.14,-1.49,-4.53,-14.67,1.92
ROA(%),5.66,-0.79,-2.67,-8.54,1.22
부채비율,159.12,66.89,72.83,70.60,44.86
자본유보율,"1,192.87","2,011.80","1,880.92","1,623.21","1,664.55"
EPS(원),973,-131,-463,"-1,356",168
PER(배),18.85,N/A,N/A,N/A,158.41
BPS(원),"6,445","10,541","9,889","8,601","8,829"
PBR(배),2.85,2.28,1.76,2.24,3.01
현금DPS(원),50,50,,,
현금배당수익률,0.27,0.21,,,
현금배당성향(%),5.14,-42.91,0.00,0.00,
발행주식수(보통주),"7,800,000","9,750,000","9,750,000","9,750,000","9,750,000"
