주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,425","2,040","3,491","1,619","1,408"
영업이익,-88,-62,8,-198,-74
영업이익(발표기준),-88,-62,8,-198,-74
세전계속사업이익,-122,-101,-112,-255,-49
당기순이익,-130,-94,-112,-478,-381
  당기순이익(지배),-130,-93,-111,-478,-381
  당기순이익(비지배),0,0,-1,0,0
자산총계,"1,973","1,960","1,868","1,178",994
부채총계,"1,418","1,487","1,259","1,011",498
자본총계,555,473,609,167,496
  자본총계(지배),551,469,606,164,496
  자본총계(비지배),4,,3,3,
자본금,83,83,155,160,572
영업활동현금흐름,-20,249,-92,242,-452
투자활동현금흐름,-410,-115,-24,110,252
재무활동현금흐름,420,-174,79,-369,354
CAPEX,450,109,46,66,21
FCF,-470,140,-137,177,-473
이자발생부채,937,784,584,446,182
영업이익률,-2.58,-3.02,0.24,-12.23,-5.26
순이익률,-3.80,-4.60,-3.22,-29.53,-27.03
ROE(%),-20.23,-18.30,-20.71,-124.13,-115.34
ROA(%),-6.19,-4.77,-5.87,-31.40,-35.05
부채비율,255.49,314.51,206.78,605.95,100.37
자본유보율,543.92,436.21,274.74,-9.80,-20.93
EPS(원),-534,-384,-339,"-1,222",-614
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,283","1,944","1,584",415,434
PBR(배),1.41,0.86,1.17,3.24,2.69
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"24,284,446","24,284,446","38,425,083","39,719,698","114,442,117"
