주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,292,200,370,292,452
영업이익,17,-9,4,-5,2
영업이익(발표기준),17,-9,4,-5,2
세전계속사업이익,17,-18,-27,-31,20
당기순이익,8,-20,-30,-30,18
  당기순이익(지배),8,-20,-30,-30,18
  당기순이익(비지배),0,-1,0,,
자산총계,459,564,604,572,601
부채총계,42,61,115,110,116
자본총계,417,503,488,462,485
  자본총계(지배),415,501,488,462,485
  자본총계(비지배),2,,,,
자본금,195,225,229,229,231
영업활동현금흐름,41,27,39,-22,40
투자활동현금흐름,-7,-143,-3,-17,-1
재무활동현금흐름,-6,99,9,-3,-4
CAPEX,12,8,11,4,10
FCF,28,19,29,-27,30
이자발생부채,0,0,49,45,24
영업이익률,5.71,-4.42,1.15,-1.63,0.36
순이익률,2.58,-10.07,-8.18,-10.45,3.95
ROE(%),1.88,-4.27,-6.08,-6.42,3.77
ROA(%),1.68,-3.94,-5.18,-5.18,3.04
부채비율,10.01,12.08,23.65,23.82,23.84
자본유보율,114.47,122.80,111.79,100.27,110.32
EPS(원),20,-47,-67,-68,40
PER(배),59.59,N/A,N/A,N/A,75.95
BPS(원),"1,090","1,135","1,084","1,023","1,068"
PBR(배),1.10,1.31,1.87,2.02,2.81
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"38,307,875","44,190,228","45,029,154","45,129,154","45,429,154"
