주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"3,786","3,948","3,770","3,302","3,886"
영업이익,56,101,32,198,132
영업이익(발표기준),56,101,32,198,132
세전계속사업이익,-39,121,-179,117,120
당기순이익,-64,65,-239,99,78
  당기순이익(지배),-18,54,-55,110,80
  당기순이익(비지배),-47,10,-184,-12,-3
자산총계,"3,216","3,457","2,737","2,649","2,551"
부채총계,"1,955","2,058","1,651","1,464","1,290"
자본총계,"1,261","1,399","1,087","1,185","1,261"
  자본총계(지배),487,591,611,733,774
  자본총계(비지배),774,,476,452,487
자본금,127,129,140,141,141
영업활동현금흐름,91,-71,311,393,-94
투자활동현금흐름,-150,-306,-72,-267,-33
재무활동현금흐름,168,311,-115,-74,34
CAPEX,48,160,115,70,16
FCF,43,-231,196,324,-111
이자발생부채,747,963,649,512,475
영업이익률,1.49,2.56,0.85,6.00,3.40
순이익률,-1.69,1.64,-6.34,3.00,2.00
ROE(%),-3.57,10.10,-9.08,16.44,10.67
ROA(%),-2.09,1.94,-7.72,3.67,2.98
부채비율,154.96,147.10,151.91,123.54,102.34
자본유보율,189.25,271.66,254.78,339.99,396.95
EPS(원),-69,214,-203,392,285
PER(배),N/A,13.37,N/A,14.04,16.03
BPS(원),"1,912","2,297","2,182","2,596","2,823"
PBR(배),1.61,1.24,1.67,2.12,1.62
현금DPS(원),0,0,0,0,50
현금배당수익률,0.00,0.00,0.00,0.00,1.10
현금배당성향(%),0.00,0.00,0.00,0.00,17.05
발행주식수(보통주),"25,490,497","25,723,597","27,990,504","28,231,302","28,231,302"
