주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"2,549","2,129","3,136","3,538","4,367"
영업이익,255,-4,-26,106,353
영업이익(발표기준),255,-4,-26,106,353
세전계속사업이익,221,-32,-330,-186,163
당기순이익,201,-24,-385,-179,116
  당기순이익(지배),199,-19,-358,-176,117
  당기순이익(비지배),2,-5,-26,-3,-1
자산총계,"2,015","4,365","4,443","4,261","4,530"
부채총계,647,"3,098","3,571","3,167","3,197"
자본총계,"1,368","1,267",872,"1,094","1,332"
  자본총계(지배),"1,362","1,266",897,"1,122","1,353"
  자본총계(비지배),5,1,-25,-28,-21
자본금,27,27,27,39,41
영업활동현금흐름,237,-139,192,311,236
투자활동현금흐름,-586,"-1,731",-323,-342,98
재무활동현금흐름,354,"1,903",192,-47,-255
CAPEX,19,138,136,162,45
FCF,218,-277,56,150,191
이자발생부채,174,"1,707","2,011","1,645","2,106"
영업이익률,9.99,-0.18,-0.85,3.01,8.09
순이익률,7.89,-1.12,-12.26,-5.07,2.65
ROE(%),20.09,-1.45,-33.13,-17.48,9.43
ROA(%),11.89,-0.74,-8.73,-4.12,2.63
부채비율,47.31,244.55,409.29,289.40,239.98
자본유보율,"5,122.28","4,930.34","3,555.06","2,763.78","3,155.99"
EPS(원),"3,590",-308,"-5,223","-2,392","1,469"
PER(배),8.60,N/A,N/A,N/A,22.32
BPS(원),"22,705","19,422","13,964","14,670","16,901"
PBR(배),1.36,0.99,0.84,2.23,1.94
현금DPS(원),685,0,0,0,0
현금배당수익률,2.22,0.00,0.00,0.00,0.00
현금배당성향(%),19.09,0.00,0.00,0.00,
발행주식수(보통주),"5,630,859","5,670,395","5,670,395","7,800,208","8,157,754"
