주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,715,307,176,207,307
영업이익,44,-81,-52,-89,-37
영업이익(발표기준),44,-81,-52,-89,-37
세전계속사업이익,9,-181,-95,485,-467
당기순이익,17,-190,-95,410,-392
  당기순이익(지배),17,-190,-93,410,-390
  당기순이익(비지배),,,-2,0,-2
자산총계,744,456,427,"1,357",973
부채총계,498,201,143,599,251
자본총계,246,254,285,758,722
  자본총계(지배),246,254,284,758,722
  자본총계(비지배),,,1,1,0
자본금,111,140,164,187,326
영업활동현금흐름,54,-85,17,-114,-42
투자활동현금흐름,-365,49,-19,-95,-176
재무활동현금흐름,364,-34,41,438,82
CAPEX,5,19,3,60,4
FCF,49,-105,14,-175,-46
이자발생부채,353,146,55,424,86
영업이익률,6.11,-26.24,-29.36,-42.98,-12.21
순이익률,2.44,-61.92,-54.02,197.71,-127.88
ROE(%),9.16,-76.03,-34.70,78.76,-52.76
ROA(%),2.98,-31.72,-21.56,45.93,-33.66
부채비율,202.35,79.13,50.10,78.98,34.78
자본유보율,131.53,80.48,70.07,302.58,119.52
EPS(원),33,-282,-119,494,-338
PER(배),75.14,N/A,N/A,3.51,N/A
BPS(원),444,364,346,812,443
PBR(배),5.54,2.79,3.15,2.14,2.26
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"55,467,831","69,878,191","81,986,448","93,385,061","162,970,698"
