주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,448,513,593,456,531
영업이익,23,9,-48,-211,-10
영업이익(발표기준),23,9,-48,-211,-10
세전계속사업이익,-61,-92,-256,-463,-57
당기순이익,-55,-75,-251,-486,-86
  당기순이익(지배),-55,-75,-248,-474,-83
  당기순이익(비지배),,-1,-4,-12,-3
자산총계,"1,236","1,559","1,680","1,188","1,013"
부채총계,711,974,"1,056",841,481
자본총계,525,584,624,346,532
  자본총계(지배),525,582,623,357,546
  자본총계(비지배),,2,2,-10,-14
자본금,80,97,113,149,178
영업활동현금흐름,-57,-69,17,-68,-44
투자활동현금흐름,-147,-322,99,-107,37
재무활동현금흐름,219,329,250,-57,-54
CAPEX,38,16,16,9,2
FCF,-95,-85,1,-77,-46
이자발생부채,532,818,794,608,356
영업이익률,5.08,1.71,-8.07,-46.15,-1.83
순이익률,-12.36,-14.68,-42.37,-106.47,-16.19
ROE(%),-10.83,-13.46,-41.14,-96.76,-18.33
ROA(%),-4.88,-5.39,-15.53,-33.87,-7.82
부채비율,135.50,166.78,169.09,242.89,90.41
자본유보율,624.88,560.28,472.66,157.80,217.86
EPS(원),-379,-403,"-1,129","-1,910",-235
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"3,415","3,102","2,748","1,195","1,531"
PBR(배),1.56,2.11,1.48,2.62,1.46
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"16,000,939","19,401,592","22,661,448","29,837,372","35,639,386"
