주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,703,683,729,736,889
영업이익,33,11,27,51,39
영업이익(발표기준),33,11,27,51,39
세전계속사업이익,34,26,36,45,64
당기순이익,22,20,19,36,52
  당기순이익(지배),23,20,20,36,52
  당기순이익(비지배),0,0,-1,0,0
자산총계,854,841,831,846,939
부채총계,98,95,96,100,125
자본총계,756,746,735,746,814
  자본총계(지배),755,745,735,746,814
  자본총계(비지배),1,,0,0,0
자본금,60,60,60,60,60
영업활동현금흐름,63,29,77,72,46
투자활동현금흐름,-7,-13,-45,-11,-105
재무활동현금흐름,-32,-32,-31,-26,19
CAPEX,22,3,10,7,21
FCF,41,26,68,65,25
이자발생부채,1,1,1,0,0
영업이익률,4.75,1.58,3.74,6.97,4.42
순이익률,3.17,2.96,2.55,4.92,5.84
ROE(%),3.02,2.73,2.69,4.89,6.65
ROA(%),2.59,2.38,2.23,4.32,5.82
부채비율,12.91,12.68,13.02,13.40,15.33
자본유보율,953.93,953.86,957.71,990.25,"1,063.12"
EPS(원),190,171,166,302,432
PER(배),21.05,19.89,23.63,14.62,12.28
BPS(원),"6,289","6,362","6,447","6,690","6,859"
PBR(배),0.64,0.53,0.61,0.66,0.77
현금DPS(원),171,150,150,160,170
현금배당수익률,4.28,4.42,3.83,3.62,3.20
현금배당성향(%),90.09,85.78,86.02,49.25,38.90
발행주식수(보통주),"12,000,000","12,000,000","12,000,000","12,000,000","12,000,000"
