주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,971,982,875,822,"1,149"
영업이익,14,-54,-37,-88,4
영업이익(발표기준),14,-54,-37,-88,4
세전계속사업이익,-24,-125,-51,-182,-7
당기순이익,-24,-125,-51,-182,-7
  당기순이익(지배),-13,-105,-47,-181,-5
  당기순이익(비지배),-11,-21,-4,-1,-2
자산총계,909,"1,059","1,103","1,101","1,098"
부채총계,528,496,600,709,701
자본총계,381,563,503,392,397
  자본총계(지배),346,543,476,312,318
  자본총계(비지배),35,,27,80,79
자본금,296,586,586,586,117
영업활동현금흐름,43,-76,38,15,17
투자활동현금흐름,-32,-178,-126,-26,-28
재무활동현금흐름,-52,285,29,32,-28
CAPEX,22,21,79,47,26
FCF,20,-97,-41,-32,-9
이자발생부채,346,327,384,469,448
영업이익률,1.42,-5.54,-4.26,-10.65,0.31
순이익률,-2.49,-12.73,-5.84,-22.13,-0.62
ROE(%),-3.88,-23.52,-9.22,-45.98,-1.51
ROA(%),-2.53,-12.71,-4.73,-16.50,-0.65
부채비율,138.50,88.16,119.29,181.06,176.42
자본유보율,21.73,-4.02,-16.33,-45.29,172.49
EPS(원),-99,-622,-200,-773,-20
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),"2,617","2,317","2,030","1,332","1,359"
PBR(배),1.00,0.91,0.86,2.78,2.02
현금DPS(원),0,0,0,0,
현금배당수익률,0.00,0.00,0.00,0.00,
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"13,230,070","23,442,912","23,442,912","23,442,912","23,442,912"
