주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,"9,506","9,271","9,698","9,642","8,693"
영업이익,561,421,481,261,-195
영업이익(발표기준),561,421,481,261,-195
세전계속사업이익,475,-401,528,163,-153
당기순이익,420,-342,397,90,-139
  당기순이익(지배),419,-342,392,87,-142
  당기순이익(비지배),1,0,5,3,3
자산총계,"6,463","6,102","6,754","6,844","6,470"
부채총계,"2,461","2,710","3,092","3,145","2,878"
자본총계,"4,002","3,392","3,663","3,700","3,592"
  자본총계(지배),"3,997","3,386","3,652","3,687","3,575"
  자본총계(비지배),6,,11,13,17
자본금,760,760,760,760,760
영업활동현금흐름,222,295,638,656,-519
투자활동현금흐름,-258,-263,-78,-165,-473
재무활동현금흐름,-79,-114,-93,-92,-88
CAPEX,176,222,46,34,17
FCF,45,73,592,621,-536
이자발생부채,18,17,34,21,20
영업이익률,5.90,4.54,4.96,2.71,-2.24
순이익률,4.42,-3.69,4.09,0.93,-1.60
ROE(%),10.83,-9.26,11.13,2.36,-3.91
ROA(%),6.42,-5.44,6.17,1.32,-2.09
부채비율,61.48,79.91,84.41,85.00,80.11
자본유보율,427.58,349.90,385.61,389.54,372.81
EPS(원),276,-225,258,57,-93
PER(배),30.30,N/A,20.54,135.84,N/A
BPS(원),"2,633","2,231","2,406","2,428","2,355"
PBR(배),3.17,2.34,2.20,3.19,2.79
현금DPS(원),75,50,50,50,50
현금배당수익률,0.90,0.96,0.95,0.65,0.76
현금배당성향(%),27.17,-22.19,19.38,87.51,-53.40
발행주식수(보통주),"152,034,729","152,034,729","152,034,729","152,034,729","152,034,729"
