주요재무정보,"2017/12
(IFRS연결)","2018/12
(IFRS연결)","2019/12
(IFRS연결)","2020/12
(IFRS연결)","2021/12
(IFRS연결)"
매출액,263,163,109,108,158
영업이익,-58,-106,-58,-29,7
영업이익(발표기준),-58,-106,-58,-29,7
세전계속사업이익,-74,-179,-101,-69,-8
당기순이익,-87,-178,-101,-69,-8
  당기순이익(지배),-87,-178,-97,-69,-8
  당기순이익(비지배),,-1,-4,0,
자산총계,400,317,350,288,351
부채총계,242,225,169,114,152
자본총계,157,92,180,174,199
  자본총계(지배),157,58,157,174,199
  자본총계(비지배),,,24,,
자본금,81,103,135,161,161
영업활동현금흐름,-59,-22,-51,-17,-5
투자활동현금흐름,-103,-61,22,50,43
재무활동현금흐름,155,83,30,19,60
CAPEX,6,9,9,12,2
FCF,-65,-31,-60,-29,-7
이자발생부채,217,194,141,99,139
영업이익률,-22.15,-65.14,-53.20,-26.59,4.13
순이익률,-33.26,-109.49,-91.99,-63.93,-5.32
ROE(%),-62.43,-164.72,-90.47,-41.45,-4.51
ROA(%),-23.42,-49.70,-30.17,-21.57,-2.63
부채비율,153.80,243.22,94.04,65.31,76.61
자본유보율,110.32,25.73,53.17,24.22,39.82
EPS(원),-597,-942,-426,-246,-26
PER(배),N/A,N/A,N/A,N/A,N/A
BPS(원),978,282,578,539,615
PBR(배),3.60,11.97,3.45,1.61,2.10
현금DPS(원),0,0,0,0,0
현금배당수익률,0.00,0.00,0.00,0.00,0.00
현금배당성향(%),0.00,0.00,0.00,0.00,
발행주식수(보통주),"16,233,131","20,696,680","27,079,296","32,295,909","32,295,909"
